# NE_LO   sin2theta_W   A(s)   dchi2
    2    2.596667E-01    1.148598E+00    1.180106E+02
    3    2.596667E-01    1.148598E+00    8.922189E+01
    4    2.596667E-01    1.148598E+00    6.784894E+01
    1    2.598333E-01    1.149813E+00    1.643480E+02
    2    2.598333E-01    1.149813E+00    1.199481E+02
    3    2.598333E-01    1.149813E+00    9.068678E+01
    4    2.598333E-01    1.149813E+00    6.896292E+01
    1    2.600000E-01    1.151029E+00    1.670258E+02
    2    2.600000E-01    1.151029E+00    1.219025E+02
    3    2.600000E-01    1.151029E+00    9.216438E+01
    4    2.600000E-01    1.151029E+00    7.008656E+01
    1    2.601667E-01    1.152245E+00    1.697267E+02
    2    2.601667E-01    1.152245E+00    1.238737E+02
    3    2.601667E-01    1.152245E+00    9.365471E+01
    4    2.601667E-01    1.152245E+00    7.121988E+01
    1    2.603333E-01    1.153462E+00    1.724507E+02
    2    2.603333E-01    1.153462E+00    1.258618E+02
    3    2.603333E-01    1.153462E+00    9.515779E+01
    4    2.603333E-01    1.153462E+00    7.236290E+01
    1    2.605000E-01    1.154679E+00    1.751978E+02
    2    2.605000E-01    1.154679E+00    1.278667E+02
    3    2.605000E-01    1.154679E+00    9.667364E+01
    4    2.605000E-01    1.154679E+00    7.351563E+01
    1    2.606667E-01    1.155897E+00    1.779681E+02
    2    2.606667E-01    1.155897E+00    1.298886E+02
    3    2.606667E-01    1.155897E+00    9.820227E+01
    4    2.606667E-01    1.155897E+00    7.467809E+01
    1    2.608333E-01    1.157116E+00    1.807616E+02
    2    2.608333E-01    1.157116E+00    1.319274E+02
    3    2.608333E-01    1.157116E+00    9.974372E+01
    4    2.608333E-01    1.157116E+00    7.585028E+01
    1    2.610000E-01    1.158335E+00    1.835783E+02
    2    2.610000E-01    1.158335E+00    1.339832E+02
    3    2.610000E-01    1.158335E+00    1.012980E+02
    4    2.610000E-01    1.158335E+00    7.703223E+01
    1    2.611667E-01    1.159556E+00    1.864183E+02
    2    2.611667E-01    1.159556E+00    1.360559E+02
    3    2.611667E-01    1.159556E+00    1.028651E+02
    4    2.611667E-01    1.159556E+00    7.822394E+01
    1    2.613333E-01    1.160776E+00    1.892817E+02
    2    2.613333E-01    1.160776E+00    1.381457E+02
    3    2.613333E-01    1.160776E+00    1.044451E+02
    4    2.613333E-01    1.160776E+00    7.942543E+01
    1    2.615000E-01    1.161998E+00    1.921683E+02
    2    2.615000E-01    1.161998E+00    1.402525E+02
    3    2.615000E-01    1.161998E+00    1.060379E+02
    4    2.615000E-01    1.161998E+00    8.063673E+01
    1    2.616667E-01    1.163220E+00    1.950784E+02
    2    2.616667E-01    1.163220E+00    1.423764E+02
    3    2.616667E-01    1.163220E+00    1.076437E+02
    4    2.616667E-01    1.163220E+00    8.185783E+01
    1    2.618333E-01    1.164442E+00    1.980118E+02
    2    2.618333E-01    1.164442E+00    1.445174E+02
    3    2.618333E-01    1.164442E+00    1.092624E+02
    4    2.618333E-01    1.164442E+00    8.308876E+01
    1    2.620000E-01    1.165665E+00    2.009688E+02
    2    2.620000E-01    1.165665E+00    1.466755E+02
    3    2.620000E-01    1.165665E+00    1.108940E+02
    4    2.620000E-01    1.165665E+00    8.432952E+01
    1    2.621667E-01    1.166889E+00    2.039492E+02
    2    2.621667E-01    1.166889E+00    1.488507E+02
    3    2.621667E-01    1.166889E+00    1.125386E+02
    4    2.621667E-01    1.166889E+00    8.558014E+01
    1    2.623333E-01    1.168114E+00    2.069531E+02
    2    2.623333E-01    1.168114E+00    1.510431E+02
    3    2.623333E-01    1.168114E+00    1.141961E+02
    4    2.623333E-01    1.168114E+00    8.684063E+01
    1    2.625000E-01    1.169339E+00    2.099806E+02
    2    2.625000E-01    1.169339E+00    1.532526E+02
    3    2.625000E-01    1.169339E+00    1.158667E+02
    4    2.625000E-01    1.169339E+00    8.811101E+01
    1    2.626667E-01    1.170565E+00    2.130316E+02
    2    2.626667E-01    1.170565E+00    1.554794E+02
    3    2.626667E-01    1.170565E+00    1.175502E+02
    4    2.626667E-01    1.170565E+00    8.939128E+01
    1    2.628333E-01    1.171791E+00    2.161063E+02
    2    2.628333E-01    1.171791E+00    1.577235E+02
    3    2.628333E-01    1.171791E+00    1.192468E+02
    4    2.628333E-01    1.171791E+00    9.068146E+01
    1    2.630000E-01    1.173018E+00    2.192047E+02
    2    2.630000E-01    1.173018E+00    1.599848E+02
    3    2.630000E-01    1.173018E+00    1.209565E+02
    4    2.630000E-01    1.173018E+00    9.198158E+01
    1    2.631667E-01    1.174246E+00    2.223267E+02
    2    2.631667E-01    1.174246E+00    1.622634E+02
    3    2.631667E-01    1.174246E+00    1.226792E+02
    4    2.631667E-01    1.174246E+00    9.329163E+01
    1    2.633333E-01    1.175475E+00    2.254724E+02
    2    2.633333E-01    1.175475E+00    1.645593E+02
    3    2.633333E-01    1.175475E+00    1.244150E+02
    4    2.633333E-01    1.175475E+00    9.461164E+01
    1    2.635000E-01    1.176704E+00    2.286420E+02
    2    2.635000E-01    1.176704E+00    1.668725E+02
    3    2.635000E-01    1.176704E+00    1.261640E+02
    4    2.635000E-01    1.176704E+00    9.594161E+01
    1    2.636667E-01    1.177933E+00    2.318353E+02
    2    2.636667E-01    1.177933E+00    1.692031E+02
    3    2.636667E-01    1.177933E+00    1.279260E+02
    4    2.636667E-01    1.177933E+00    9.728158E+01
    1    2.638333E-01    1.179164E+00    2.350524E+02
    2    2.638333E-01    1.179164E+00    1.715511E+02
    3    2.638333E-01    1.179164E+00    1.297013E+02
    4    2.638333E-01    1.179164E+00    9.863154E+01
    1    2.640000E-01    1.180395E+00    2.382934E+02
    2    2.640000E-01    1.180395E+00    1.739166E+02
    3    2.640000E-01    1.180395E+00    1.314896E+02
    4    2.640000E-01    1.180395E+00    9.999152E+01
    1    2.641667E-01    1.181626E+00    2.415583E+02
    2    2.641667E-01    1.181626E+00    1.762994E+02
    3    2.641667E-01    1.181626E+00    1.332912E+02
    4    2.641667E-01    1.181626E+00    1.013615E+02
    1    2.643333E-01    1.182858E+00    2.448472E+02
    2    2.643333E-01    1.182858E+00    1.786998E+02
    3    2.643333E-01    1.182858E+00    1.351060E+02
    4    2.643333E-01    1.182858E+00    1.027416E+02
    1    2.645000E-01    1.184091E+00    2.481600E+02
    2    2.645000E-01    1.184091E+00    1.811176E+02
    3    2.645000E-01    1.184091E+00    1.369340E+02
    4    2.645000E-01    1.184091E+00    1.041317E+02
    1    2.646667E-01    1.185325E+00    2.514968E+02
    2    2.646667E-01    1.185325E+00    1.835530E+02
    3    2.646667E-01    1.185325E+00    1.387752E+02
    4    2.646667E-01    1.185325E+00    1.055319E+02
    1    2.648333E-01    1.186559E+00    2.548577E+02
    2    2.648333E-01    1.186559E+00    1.860059E+02
    3    2.648333E-01    1.186559E+00    1.406297E+02
    4    2.648333E-01    1.186559E+00    1.069421E+02
    1    2.650000E-01    1.187794E+00    2.582426E+02
    2    2.650000E-01    1.187794E+00    1.884763E+02
    3    2.650000E-01    1.187794E+00    1.424975E+02
    4    2.650000E-01    1.187794E+00    1.083625E+02
    1    2.651667E-01    1.189029E+00    2.616517E+02
    2    2.651667E-01    1.189029E+00    1.909644E+02
    3    2.651667E-01    1.189029E+00    1.443786E+02
    4    2.651667E-01    1.189029E+00    1.097930E+02
    1    2.653333E-01    1.190265E+00    2.650848E+02
    2    2.653333E-01    1.190265E+00    1.934701E+02
    3    2.653333E-01    1.190265E+00    1.462730E+02
    4    2.653333E-01    1.190265E+00    1.112336E+02
    1    2.655000E-01    1.191502E+00    2.685422E+02
    2    2.655000E-01    1.191502E+00    1.959934E+02
    3    2.655000E-01    1.191502E+00    1.481808E+02
    4    2.655000E-01    1.191502E+00    1.126844E+02
    1    2.656667E-01    1.192740E+00    2.720238E+02
    2    2.656667E-01    1.192740E+00    1.985344E+02
    3    2.656667E-01    1.192740E+00    1.501019E+02
    4    2.656667E-01    1.192740E+00    1.141453E+02
    1    2.658333E-01    1.193978E+00    2.755296E+02
    2    2.658333E-01    1.193978E+00    2.010931E+02
    3    2.658333E-01    1.193978E+00    1.520364E+02
    4    2.658333E-01    1.193978E+00    1.156164E+02
    1    2.660000E-01    1.195216E+00    2.790597E+02
    2    2.660000E-01    1.195216E+00    2.036695E+02
    3    2.660000E-01    1.195216E+00    1.539843E+02
    4    2.660000E-01    1.195216E+00    1.170977E+02
    1    2.661667E-01    1.196456E+00    2.826141E+02
    2    2.661667E-01    1.196456E+00    2.062637E+02
    3    2.661667E-01    1.196456E+00    1.559457E+02
    4    2.661667E-01    1.196456E+00    1.185891E+02
    1    2.663333E-01    1.197696E+00    2.861929E+02
    2    2.663333E-01    1.197696E+00    2.088756E+02
    3    2.663333E-01    1.197696E+00    1.579204E+02
    4    2.663333E-01    1.197696E+00    1.200909E+02
    1    2.665000E-01    1.198936E+00    2.897961E+02
    2    2.665000E-01    1.198936E+00    2.115054E+02
    3    2.665000E-01    1.198936E+00    1.599086E+02
    4    2.665000E-01    1.198936E+00    1.216028E+02
    1    2.666667E-01    1.200177E+00    2.934236E+02
    2    2.666667E-01    1.200177E+00    2.141529E+02
    3    2.666667E-01    1.200177E+00    1.619103E+02
    4    2.666667E-01    1.200177E+00    1.231250E+02
    1    2.668333E-01    1.201419E+00    2.970757E+02
    2    2.668333E-01    1.201419E+00    2.168183E+02
    3    2.668333E-01    1.201419E+00    1.639255E+02
    4    2.668333E-01    1.201419E+00    1.246574E+02
    1    2.670000E-01    1.202662E+00    3.007522E+02
    2    2.670000E-01    1.202662E+00    2.195016E+02
    3    2.670000E-01    1.202662E+00    1.659542E+02
    4    2.670000E-01    1.202662E+00    1.262002E+02
    1    2.671667E-01    1.203905E+00    3.044533E+02
    2    2.671667E-01    1.203905E+00    2.222028E+02
    3    2.671667E-01    1.203905E+00    1.679965E+02
    4    2.671667E-01    1.203905E+00    1.277532E+02
    1    2.673333E-01    1.205149E+00    3.081789E+02
    2    2.673333E-01    1.205149E+00    2.249219E+02
    3    2.673333E-01    1.205149E+00    1.700522E+02
    4    2.673333E-01    1.205149E+00    1.293165E+02
    1    2.675000E-01    1.206393E+00    3.119292E+02
    2    2.675000E-01    1.206393E+00    2.276590E+02
    3    2.675000E-01    1.206393E+00    1.721216E+02
    4    2.675000E-01    1.206393E+00    1.308902E+02
    1    2.676667E-01    1.207638E+00    3.157040E+02
    2    2.676667E-01    1.207638E+00    2.304141E+02
    3    2.676667E-01    1.207638E+00    1.742046E+02
    4    2.676667E-01    1.207638E+00    1.324742E+02
    1    2.678333E-01    1.208884E+00    3.195035E+02
    2    2.678333E-01    1.208884E+00    2.331871E+02
    3    2.678333E-01    1.208884E+00    1.763011E+02
    4    2.678333E-01    1.208884E+00    1.340685E+02
    1    2.680000E-01    1.210130E+00    3.233278E+02
    2    2.680000E-01    1.210130E+00    2.359782E+02
    3    2.680000E-01    1.210130E+00    1.784113E+02
    4    2.680000E-01    1.210130E+00    1.356732E+02
    1    2.681667E-01    1.211378E+00    3.271767E+02
    2    2.681667E-01    1.211378E+00    2.387873E+02
    3    2.681667E-01    1.211378E+00    1.805352E+02
    4    2.681667E-01    1.211378E+00    1.372883E+02
    1    2.683333E-01    1.212625E+00    3.310505E+02
    2    2.683333E-01    1.212625E+00    2.416146E+02
    3    2.683333E-01    1.212625E+00    1.826727E+02
    4    2.683333E-01    1.212625E+00    1.389138E+02
    1    2.685000E-01    1.213873E+00    3.349490E+02
    2    2.685000E-01    1.213873E+00    2.444599E+02
    3    2.685000E-01    1.213873E+00    1.848239E+02
    4    2.685000E-01    1.213873E+00    1.405497E+02
    1    2.686667E-01    1.215122E+00    3.388724E+02
    2    2.686667E-01    1.215122E+00    2.473234E+02
    3    2.686667E-01    1.215122E+00    1.869888E+02
    4    2.686667E-01    1.215122E+00    1.421960E+02
    1    2.688333E-01    1.216372E+00    3.428207E+02
    2    2.688333E-01    1.216372E+00    2.502050E+02
    3    2.688333E-01    1.216372E+00    1.891675E+02
    4    2.688333E-01    1.216372E+00    1.438527E+02
    1    2.690000E-01    1.217622E+00    3.467939E+02
    2    2.690000E-01    1.217622E+00    2.531048E+02
    3    2.690000E-01    1.217622E+00    1.913599E+02
    4    2.690000E-01    1.217622E+00    1.455200E+02
    1    2.691667E-01    1.218873E+00    3.507921E+02
    2    2.691667E-01    1.218873E+00    2.560228E+02
    3    2.691667E-01    1.218873E+00    1.935660E+02
    4    2.691667E-01    1.218873E+00    1.471976E+02
    1    2.693333E-01    1.220125E+00    3.548152E+02
    2    2.693333E-01    1.220125E+00    2.589590E+02
    3    2.693333E-01    1.220125E+00    1.957860E+02
    4    2.693333E-01    1.220125E+00    1.488858E+02
    1    2.695000E-01    1.221377E+00    3.588633E+02
    2    2.695000E-01    1.221377E+00    2.619136E+02
    3    2.695000E-01    1.221377E+00    1.980198E+02
    4    2.695000E-01    1.221377E+00    1.505845E+02
    1    2.696667E-01    1.222630E+00    3.629365E+02
    2    2.696667E-01    1.222630E+00    2.648863E+02
    3    2.696667E-01    1.222630E+00    2.002673E+02
    4    2.696667E-01    1.222630E+00    1.522936E+02
    1    2.698333E-01    1.223883E+00    3.670348E+02
    2    2.698333E-01    1.223883E+00    2.678775E+02
    3    2.698333E-01    1.223883E+00    2.025288E+02
    4    2.698333E-01    1.223883E+00    1.540133E+02
    1    2.700000E-01    1.225137E+00    3.711583E+02
    2    2.700000E-01    1.225137E+00    2.708869E+02
    3    2.700000E-01    1.225137E+00    2.048041E+02
    4    2.700000E-01    1.225137E+00    1.557436E+02
    1    2.701667E-01    1.226392E+00    3.753068E+02
    2    2.701667E-01    1.226392E+00    2.739147E+02
    3    2.701667E-01    1.226392E+00    2.070932E+02
    4    2.701667E-01    1.226392E+00    1.574844E+02
    1    2.703333E-01    1.227647E+00    3.794806E+02
    2    2.703333E-01    1.227647E+00    2.769609E+02
    3    2.703333E-01    1.227647E+00    2.093963E+02
    4    2.703333E-01    1.227647E+00    1.592358E+02
    1    2.705000E-01    1.228903E+00    3.836796E+02
    2    2.705000E-01    1.228903E+00    2.800255E+02
    3    2.705000E-01    1.228903E+00    2.117133E+02
    4    2.705000E-01    1.228903E+00    1.609978E+02
    1    2.706667E-01    1.230160E+00    3.879039E+02
    2    2.706667E-01    1.230160E+00    2.831086E+02
    3    2.706667E-01    1.230160E+00    2.140443E+02
    4    2.706667E-01    1.230160E+00    1.627703E+02
    1    2.708333E-01    1.231417E+00    3.921535E+02
    2    2.708333E-01    1.231417E+00    2.862101E+02
    3    2.708333E-01    1.231417E+00    2.163892E+02
    4    2.708333E-01    1.231417E+00    1.645535E+02
    1    2.710000E-01    1.232675E+00    3.964284E+02
    2    2.710000E-01    1.232675E+00    2.893301E+02
    3    2.710000E-01    1.232675E+00    2.187481E+02
    4    2.710000E-01    1.232675E+00    1.663473E+02
    1    2.711667E-01    1.233934E+00    4.007287E+02
    2    2.711667E-01    1.233934E+00    2.924687E+02
    3    2.711667E-01    1.233934E+00    2.211210E+02
    4    2.711667E-01    1.233934E+00    1.681518E+02
    1    2.713333E-01    1.235193E+00    4.050545E+02
    2    2.713333E-01    1.235193E+00    2.956258E+02
    3    2.713333E-01    1.235193E+00    2.235079E+02
    4    2.713333E-01    1.235193E+00    1.699670E+02
    1    2.715000E-01    1.236453E+00    4.094056E+02
    2    2.715000E-01    1.236453E+00    2.988014E+02
    3    2.715000E-01    1.236453E+00    2.259088E+02
    4    2.715000E-01    1.236453E+00    1.717928E+02
    1    2.716667E-01    1.237713E+00    4.137823E+02
    2    2.716667E-01    1.237713E+00    3.019957E+02
    3    2.716667E-01    1.237713E+00    2.283239E+02
    4    2.716667E-01    1.237713E+00    1.736293E+02
    1    2.718333E-01    1.238974E+00    4.181844E+02
    2    2.718333E-01    1.238974E+00    3.052086E+02
    3    2.718333E-01    1.238974E+00    2.307530E+02
    4    2.718333E-01    1.238974E+00    1.754765E+02
    1    2.720000E-01    1.240236E+00    4.226121E+02
    2    2.720000E-01    1.240236E+00    3.084401E+02
    3    2.720000E-01    1.240236E+00    2.331962E+02
    4    2.720000E-01    1.240236E+00    1.773344E+02
    1    2.721667E-01    1.241499E+00    4.270654E+02
    2    2.721667E-01    1.241499E+00    3.116903E+02
    3    2.721667E-01    1.241499E+00    2.356535E+02
    4    2.721667E-01    1.241499E+00    1.792031E+02
    1    2.723333E-01    1.242762E+00    4.315443E+02
    2    2.723333E-01    1.242762E+00    3.149592E+02
    3    2.723333E-01    1.242762E+00    2.381249E+02
    4    2.723333E-01    1.242762E+00    1.810825E+02
    1    2.725000E-01    1.244025E+00    4.360489E+02
    2    2.725000E-01    1.244025E+00    3.182468E+02
    3    2.725000E-01    1.244025E+00    2.406105E+02
    4    2.725000E-01    1.244025E+00    1.829727E+02
    1    2.726667E-01    1.245290E+00    4.405792E+02
    2    2.726667E-01    1.245290E+00    3.215532E+02
    3    2.726667E-01    1.245290E+00    2.431103E+02
    4    2.726667E-01    1.245290E+00    1.848737E+02
    1    2.728333E-01    1.246555E+00    4.451352E+02
    2    2.728333E-01    1.246555E+00    3.248784E+02
