# sin2theta_W   A(s)   chi2   dchi2
   3.225000E-01     1.617275E+00     9.564897E+00     2.215882E+00
   3.226667E-01     1.618648E+00     9.573512E+00     2.224496E+00
   3.228333E-01     1.620021E+00     9.582139E+00     2.233123E+00
   3.230000E-01     1.621395E+00     9.590778E+00     2.241762E+00
   3.231667E-01     1.622770E+00     9.599430E+00     2.250414E+00
   3.233333E-01     1.624145E+00     9.608093E+00     2.259078E+00
   3.235000E-01     1.625520E+00     9.616770E+00     2.267754E+00
   3.236667E-01     1.626896E+00     9.625458E+00     2.276442E+00
   3.238333E-01     1.628273E+00     9.634159E+00     2.285143E+00
   3.240000E-01     1.629651E+00     9.642872E+00     2.293856E+00
   3.241667E-01     1.631028E+00     9.651597E+00     2.302581E+00
   3.243333E-01     1.632407E+00     9.660334E+00     2.311318E+00
   3.245000E-01     1.633786E+00     9.669084E+00     2.320068E+00
   3.246667E-01     1.635166E+00     9.677845E+00     2.328829E+00
   3.248333E-01     1.636546E+00     9.686619E+00     2.337603E+00
   3.250000E-01     1.637927E+00     9.695404E+00     2.346389E+00
   3.251667E-01     1.639308E+00     9.704202E+00     2.355186E+00
   3.253333E-01     1.640690E+00     9.713012E+00     2.363996E+00
   3.255000E-01     1.642073E+00     9.721833E+00     2.372817E+00
   3.256667E-01     1.643456E+00     9.730667E+00     2.381651E+00
   3.258333E-01     1.644840E+00     9.739512E+00     2.390496E+00
   3.260000E-01     1.646224E+00     9.748370E+00     2.399354E+00
   3.261667E-01     1.647609E+00     9.757239E+00     2.408223E+00
   3.263333E-01     1.648994E+00     9.766120E+00     2.417104E+00
   3.265000E-01     1.650380E+00     9.775012E+00     2.425996E+00
   3.266667E-01     1.651767E+00     9.783917E+00     2.434901E+00
   3.268333E-01     1.653154E+00     9.792833E+00     2.443817E+00
   3.270000E-01     1.654542E+00     9.801761E+00     2.452745E+00
   3.271667E-01     1.655931E+00     9.810700E+00     2.461685E+00
   3.273333E-01     1.657320E+00     9.819652E+00     2.470636E+00
   3.275000E-01     1.658709E+00     9.828614E+00     2.479599E+00
   3.276667E-01     1.660099E+00     9.837589E+00     2.488573E+00
   3.278333E-01     1.661490E+00     9.846575E+00     2.497559E+00
   3.280000E-01     1.662881E+00     9.855572E+00     2.506556E+00
   3.281667E-01     1.664273E+00     9.864581E+00     2.515565E+00
   3.283333E-01     1.665666E+00     9.873601E+00     2.524586E+00
   3.285000E-01     1.667059E+00     9.882633E+00     2.533617E+00
   3.286667E-01     1.668452E+00     9.891677E+00     2.542661E+00
   3.288333E-01     1.669847E+00     9.900731E+00     2.551715E+00
   3.290000E-01     1.671241E+00     9.909797E+00     2.560781E+00
   3.291667E-01     1.672637E+00     9.918875E+00     2.569859E+00
   3.293333E-01     1.674033E+00     9.927963E+00     2.578947E+00
   3.295000E-01     1.675429E+00     9.937063E+00     2.588047E+00
   3.296667E-01     1.676827E+00     9.946174E+00     2.597158E+00
   3.298333E-01     1.678224E+00     9.955296E+00     2.606281E+00
   3.300000E-01     1.679623E+00     9.964430E+00     2.615414E+00
   3.301667E-01     1.681021E+00     9.973575E+00     2.624559E+00
   3.303333E-01     1.682421E+00     9.982730E+00     2.633714E+00
   3.305000E-01     1.683821E+00     9.991897E+00     2.642881E+00
   3.306667E-01     1.685222E+00     1.000108E+01     2.652059E+00
   3.308333E-01     1.686623E+00     1.001026E+01     2.661248E+00
   3.310000E-01     1.688025E+00     1.001946E+01     2.670448E+00
   3.311667E-01     1.689427E+00     1.002867E+01     2.679659E+00
   3.313333E-01     1.690830E+00     1.003790E+01     2.688881E+00
   3.315000E-01     1.692233E+00     1.004713E+01     2.698114E+00
   3.316667E-01     1.693638E+00     1.005637E+01     2.707357E+00
   3.318333E-01     1.695042E+00     1.006563E+01     2.716612E+00
   3.320000E-01     1.696448E+00     1.007489E+01     2.725877E+00
   3.321667E-01     1.697853E+00     1.008417E+01     2.735154E+00
   3.323333E-01     1.699260E+00     1.009346E+01     2.744441E+00
   3.325000E-01     1.700667E+00     1.010275E+01     2.753738E+00
   3.326667E-01     1.702075E+00     1.011206E+01     2.763047E+00
   3.328333E-01     1.703483E+00     1.012138E+01     2.772366E+00
   3.330000E-01     1.704892E+00     1.013071E+01     2.781696E+00
   3.331667E-01     1.706301E+00     1.014005E+01     2.791036E+00
   3.333333E-01     1.707711E+00     1.014940E+01     2.800387E+00
   3.335000E-01     1.709121E+00     1.015876E+01     2.809749E+00
   3.336667E-01     1.710533E+00     1.016814E+01     2.819121E+00
   3.338333E-01     1.711944E+00     1.017752E+01     2.828503E+00
   3.340000E-01     1.713356E+00     1.018691E+01     2.837897E+00
   3.341667E-01     1.714769E+00     1.019632E+01     2.847300E+00
   3.343333E-01     1.716183E+00     1.020573E+01     2.856714E+00
   3.345000E-01     1.717597E+00     1.021515E+01     2.866139E+00
   3.346667E-01     1.719011E+00     1.022459E+01     2.875574E+00
   3.348333E-01     1.720427E+00     1.023403E+01     2.885019E+00
   3.350000E-01     1.721842E+00     1.024349E+01     2.894474E+00
   3.351667E-01     1.723259E+00     1.025296E+01     2.903940E+00
   3.353333E-01     1.724676E+00     1.026243E+01     2.913416E+00
   3.355000E-01     1.726093E+00     1.027192E+01     2.922903E+00
   3.356667E-01     1.727511E+00     1.028141E+01     2.932399E+00
   3.358333E-01     1.728930E+00     1.029092E+01     2.941906E+00
   3.360000E-01     1.730349E+00     1.030044E+01     2.951423E+00
   3.361667E-01     1.731769E+00     1.030997E+01     2.960950E+00
   3.363333E-01     1.733189E+00     1.031950E+01     2.970487E+00
   3.365000E-01     1.734610E+00     1.032905E+01     2.980034E+00
   3.366667E-01     1.736032E+00     1.033861E+01     2.989591E+00
   3.368333E-01     1.737454E+00     1.034817E+01     2.999158E+00
   3.370000E-01     1.738877E+00     1.035775E+01     3.008735E+00
   3.371667E-01     1.740300E+00     1.036734E+01     3.018322E+00
   3.373333E-01     1.741724E+00     1.037694E+01     3.027919E+00
   3.375000E-01     1.743149E+00     1.038654E+01     3.037526E+00
   3.376667E-01     1.744574E+00     1.039616E+01     3.047143E+00
   3.378333E-01     1.746000E+00     1.040579E+01     3.056770E+00
   3.380000E-01     1.747426E+00     1.041542E+01     3.066406E+00
   3.381667E-01     1.748853E+00     1.042507E+01     3.076052E+00
   3.383333E-01     1.750280E+00     1.043472E+01     3.085708E+00
   3.385000E-01     1.751708E+00     1.044439E+01     3.095374E+00
   3.386667E-01     1.753137E+00     1.045407E+01     3.105049E+00
   3.388333E-01     1.754566E+00     1.046375E+01     3.114734E+00
   3.390000E-01     1.755996E+00     1.047344E+01     3.124429E+00
   3.391667E-01     1.757426E+00     1.048315E+01     3.134133E+00
   3.393333E-01     1.758857E+00     1.049286E+01     3.143847E+00
   3.395000E-01     1.760288E+00     1.050259E+01     3.153571E+00
   3.396667E-01     1.761720E+00     1.051232E+01     3.163304E+00
   3.398333E-01     1.763153E+00     1.052206E+01     3.173046E+00
   3.400000E-01     1.764586E+00     1.053181E+01     3.182798E+00
   3.401667E-01     1.766020E+00     1.054158E+01     3.192559E+00
   3.403333E-01     1.767454E+00     1.055135E+01     3.202330E+00
   3.405000E-01     1.768889E+00     1.056113E+01     3.212110E+00
   3.406667E-01     1.770325E+00     1.057092E+01     3.221900E+00
   3.408333E-01     1.771761E+00     1.058071E+01     3.231699E+00
   3.410000E-01     1.773198E+00     1.059052E+01     3.241507E+00
   3.411667E-01     1.774635E+00     1.060034E+01     3.251324E+00
   3.413333E-01     1.776073E+00     1.061017E+01     3.261151E+00
   3.415000E-01     1.777512E+00     1.062000E+01     3.270987E+00
   3.416667E-01     1.778951E+00     1.062985E+01     3.280832E+00
   3.418333E-01     1.780390E+00     1.063970E+01     3.290686E+00
   3.420000E-01     1.781831E+00     1.064957E+01     3.300550E+00
   3.421667E-01     1.783271E+00     1.065944E+01     3.310422E+00
   3.423333E-01     1.784713E+00     1.066932E+01     3.320304E+00
   3.425000E-01     1.786155E+00     1.067921E+01     3.330195E+00
   3.426667E-01     1.787597E+00     1.068911E+01     3.340094E+00
   3.428333E-01     1.789040E+00     1.069902E+01     3.350003E+00
   3.430000E-01     1.790484E+00     1.070894E+01     3.359921E+00
   3.431667E-01     1.791928E+00     1.071886E+01     3.369847E+00
   3.433333E-01     1.793373E+00     1.072880E+01     3.379783E+00
   3.435000E-01     1.794819E+00     1.073874E+01     3.389727E+00
   3.436667E-01     1.796265E+00     1.074870E+01     3.399680E+00
   3.438333E-01     1.797711E+00     1.075866E+01     3.409642E+00
   3.440000E-01     1.799159E+00     1.076863E+01     3.419613E+00
   3.441667E-01     1.800606E+00     1.077861E+01     3.429593E+00
   3.443333E-01     1.802055E+00     1.078860E+01     3.439581E+00
   3.445000E-01     1.803504E+00     1.079859E+01     3.449579E+00
   3.446667E-01     1.804953E+00     1.080860E+01     3.459584E+00
   3.448333E-01     1.806403E+00     1.081861E+01     3.469599E+00
   3.450000E-01     1.807854E+00     1.082864E+01     3.479622E+00
   3.451667E-01     1.809305E+00     1.083867E+01     3.489654E+00
   3.453333E-01     1.810757E+00     1.084871E+01     3.499694E+00
   3.455000E-01     1.812210E+00     1.085876E+01     3.509743E+00
   3.456667E-01     1.813663E+00     1.086882E+01     3.519800E+00
   3.458333E-01     1.815116E+00     1.087888E+01     3.529866E+00
   3.460000E-01     1.816571E+00     1.088896E+01     3.539940E+00
   3.461667E-01     1.818025E+00     1.089904E+01     3.550023E+00
   3.463333E-01     1.819481E+00     1.090913E+01     3.560114E+00
   3.465000E-01     1.820937E+00     1.091923E+01     3.570214E+00
   3.466667E-01     1.822393E+00     1.092934E+01     3.580322E+00
   3.468333E-01     1.823850E+00     1.093945E+01     3.590438E+00
   3.470000E-01     1.825308E+00     1.094958E+01     3.600563E+00
   3.471667E-01     1.826766E+00     1.095971E+01     3.610696E+00
   3.473333E-01     1.828225E+00     1.096985E+01     3.620837E+00
   3.475000E-01     1.829685E+00     1.098000E+01     3.630986E+00
   3.476667E-01     1.831145E+00     1.099016E+01     3.641144E+00
   3.478333E-01     1.832605E+00     1.100033E+01     3.651310E+00
   3.480000E-01     1.834066E+00     1.101050E+01     3.661484E+00
   3.481667E-01     1.835528E+00     1.102068E+01     3.671666E+00
   3.483333E-01     1.836991E+00     1.103087E+01     3.681856E+00
   3.485000E-01     1.838454E+00     1.104107E+01     3.692054E+00
   3.486667E-01     1.839917E+00     1.105128E+01     3.702260E+00
   3.488333E-01     1.841381E+00     1.106149E+01     3.712474E+00
   3.490000E-01     1.842846E+00     1.107171E+01     3.722696E+00
   3.491667E-01     1.844311E+00     1.108194E+01     3.732926E+00
   3.493333E-01     1.845777E+00     1.109218E+01     3.743164E+00
   3.495000E-01     1.847243E+00     1.110243E+01     3.753410E+00
   3.496667E-01     1.848710E+00     1.111268E+01     3.763664E+00
   3.498333E-01     1.850178E+00     1.112294E+01     3.773926E+00
   3.500000E-01     1.851646E+00     1.113321E+01     3.784195E+00
   3.501667E-01     1.853115E+00     1.114349E+01     3.794473E+00
   3.503333E-01     1.854584E+00     1.115377E+01     3.804758E+00
   3.505000E-01     1.856054E+00     1.116407E+01     3.815051E+00
   3.506667E-01     1.857525E+00     1.117437E+01     3.825351E+00
   3.508333E-01     1.858996E+00     1.118468E+01     3.835659E+00
   3.510000E-01     1.860467E+00     1.119499E+01     3.845975E+00
   3.511667E-01     1.861940E+00     1.120531E+01     3.856298E+00
   3.513333E-01     1.863413E+00     1.121565E+01     3.866630E+00
   3.515000E-01     1.864886E+00     1.122598E+01     3.876968E+00
   3.516667E-01     1.866360E+00     1.123633E+01     3.887314E+00
   3.518333E-01     1.867835E+00     1.124668E+01     3.897668E+00
   3.520000E-01     1.869310E+00     1.125705E+01     3.908029E+00
   3.521667E-01     1.870785E+00     1.126741E+01     3.918398E+00
   3.523333E-01     1.872262E+00     1.127779E+01     3.928774E+00
   3.525000E-01     1.873739E+00     1.128817E+01     3.939158E+00
   3.526667E-01     1.875216E+00     1.129856E+01     3.949549E+00
   3.528333E-01     1.876694E+00     1.130896E+01     3.959947E+00
   3.530000E-01     1.878173E+00     1.131937E+01     3.970353E+00
   3.531667E-01     1.879652E+00     1.132978E+01     3.980765E+00
   3.533333E-01     1.881132E+00     1.134020E+01     3.991186E+00
   3.535000E-01     1.882612E+00     1.135063E+01     4.001613E+00
   3.536667E-01     1.884093E+00     1.136106E+01     4.012048E+00
   3.538333E-01     1.885575E+00     1.137151E+01     4.022490E+00
   3.540000E-01     1.887057E+00     1.138195E+01     4.032939E+00
   3.541667E-01     1.888540E+00     1.139241E+01     4.043395E+00
   3.543333E-01     1.890023E+00     1.140287E+01     4.053859E+00
   3.545000E-01     1.891507E+00     1.141334E+01     4.064329E+00
   3.546667E-01     1.892992E+00     1.142382E+01     4.074807E+00
   3.548333E-01     1.894477E+00     1.143431E+01     4.085291E+00
   3.550000E-01     1.895962E+00     1.144480E+01     4.095783E+00
   3.551667E-01     1.897448E+00     1.145530E+01     4.106281E+00
   3.553333E-01     1.898935E+00     1.146580E+01     4.116787E+00
   3.555000E-01     1.900423E+00     1.147632E+01     4.127299E+00
   3.556667E-01     1.901911E+00     1.148683E+01     4.137819E+00
   3.558333E-01     1.903399E+00     1.149736E+01     4.148345E+00
   3.560000E-01     1.904888E+00     1.150789E+01     4.158878E+00
   3.561667E-01     1.906378E+00     1.151843E+01     4.169418E+00
   3.563333E-01     1.907868E+00     1.152898E+01     4.179965E+00
   3.565000E-01     1.909359E+00     1.153953E+01     4.190519E+00
   3.566667E-01     1.910851E+00     1.155009E+01     4.201079E+00
   3.568333E-01     1.912343E+00     1.156066E+01     4.211646E+00
   3.570000E-01     1.913835E+00     1.157124E+01     4.222220E+00
   3.571667E-01     1.915329E+00     1.158182E+01     4.232801E+00
   3.573333E-01     1.916822E+00     1.159240E+01     4.243388E+00
   3.575000E-01     1.918317E+00     1.160300E+01     4.253981E+00
   3.576667E-01     1.919812E+00     1.161360E+01     4.264582E+00
   3.578333E-01     1.921307E+00     1.162420E+01     4.275189E+00
   3.580000E-01     1.922803E+00     1.163482E+01     4.285802E+00
   3.581667E-01     1.924300E+00     1.164544E+01     4.296422E+00
   3.583333E-01     1.925797E+00     1.165606E+01     4.307049E+00
   3.585000E-01     1.927295E+00     1.166670E+01     4.317682E+00
   3.586667E-01     1.928794E+00     1.167734E+01     4.328321E+00
   3.588333E-01     1.930293E+00     1.168798E+01     4.338967E+00
   3.590000E-01     1.931792E+00     1.169864E+01     4.349619E+00
   3.591667E-01     1.933293E+00     1.170929E+01     4.360278E+00
   3.593333E-01     1.934793E+00     1.171996E+01     4.370943E+00
   3.595000E-01     1.936295E+00     1.173063E+01     4.381614E+00
   3.596667E-01     1.937797E+00     1.174131E+01     4.392292E+00
   3.598333E-01     1.939299E+00     1.175199E+01     4.402976E+00
   3.600000E-01     1.940802E+00     1.176268E+01     4.413666E+00
   3.601667E-01     1.942306E+00     1.177338E+01     4.424362E+00
   3.603333E-01     1.943810E+00     1.178408E+01     4.435065E+00
   3.605000E-01     1.945315E+00     1.179479E+01     4.445774E+00
   3.606667E-01     1.946821E+00     1.180550E+01     4.456488E+00
   3.608333E-01     1.948327E+00     1.181623E+01     4.467209E+00
   3.610000E-01     1.949833E+00     1.182695E+01     4.477936E+00
   3.611667E-01     1.951340E+00     1.183769E+01     4.488669E+00
   3.613333E-01     1.952848E+00     1.184842E+01     4.499409E+00
   3.615000E-01     1.954357E+00     1.185917E+01     4.510154E+00
   3.616667E-01     1.955866E+00     1.186992E+01     4.520905E+00
   3.618333E-01     1.957375E+00     1.188068E+01     4.531662E+00
   3.620000E-01     1.958885E+00     1.189144E+01     4.542425E+00
   3.621667E-01     1.960396E+00     1.190221E+01     4.553194E+00
   3.623333E-01     1.961907E+00     1.191298E+01     4.563969E+00
   3.625000E-01     1.963419E+00     1.192377E+01     4.574750E+00
   3.626667E-01     1.964931E+00     1.193455E+01     4.585536E+00
   3.628333E-01     1.966444E+00     1.194534E+01     4.596329E+00
   3.630000E-01     1.967958E+00     1.195614E+01     4.607127E+00
   3.631667E-01     1.969472E+00     1.196695E+01     4.617931E+00
   3.633333E-01     1.970987E+00     1.197776E+01     4.628740E+00
   3.635000E-01     1.972502E+00     1.198857E+01     4.639556E+00
   3.636667E-01     1.974018E+00     1.199939E+01     4.650377E+00
   3.638333E-01     1.975535E+00     1.201022E+01     4.661204E+00
