# NE_LO   sin2theta_W   A(s)   dchi2
    4    6.550000E-02    2.484252E-01    6.862578E+00
    1    6.566667E-02    2.489069E-01    1.195105E+03
    2    6.566667E-02    2.489069E-01    2.318079E+02
    3    6.566667E-02    2.489069E-01    4.032314E+01
    4    6.566667E-02    2.489069E-01    6.853784E+00
    1    6.583333E-02    2.493891E-01    1.193571E+03
    2    6.583333E-02    2.493891E-01    2.315103E+02
    3    6.583333E-02    2.493891E-01    4.027138E+01
    4    6.583333E-02    2.493891E-01    6.844986E+00
    1    6.600000E-02    2.498717E-01    1.192036E+03
    2    6.600000E-02    2.498717E-01    2.312127E+02
    3    6.600000E-02    2.498717E-01    4.021961E+01
    4    6.600000E-02    2.498717E-01    6.836186E+00
    1    6.616667E-02    2.503549E-01    1.190501E+03
    2    6.616667E-02    2.503549E-01    2.309150E+02
    3    6.616667E-02    2.503549E-01    4.016782E+01
    4    6.616667E-02    2.503549E-01    6.827383E+00
    1    6.633333E-02    2.508385E-01    1.188966E+03
    2    6.633333E-02    2.508385E-01    2.306171E+02
    3    6.633333E-02    2.508385E-01    4.011601E+01
    4    6.633333E-02    2.508385E-01    6.818577E+00
    1    6.650000E-02    2.513225E-01    1.187430E+03
    2    6.650000E-02    2.513225E-01    2.303192E+02
    3    6.650000E-02    2.513225E-01    4.006419E+01
    4    6.650000E-02    2.513225E-01    6.809769E+00
    1    6.666667E-02    2.518071E-01    1.185893E+03
    2    6.666667E-02    2.518071E-01    2.300212E+02
    3    6.666667E-02    2.518071E-01    4.001234E+01
    4    6.666667E-02    2.518071E-01    6.800957E+00
    1    6.683333E-02    2.522921E-01    1.184356E+03
    2    6.683333E-02    2.522921E-01    2.297231E+02
    3    6.683333E-02    2.522921E-01    3.996049E+01
    4    6.683333E-02    2.522921E-01    6.792143E+00
    1    6.700000E-02    2.527775E-01    1.182819E+03
    2    6.700000E-02    2.527775E-01    2.294249E+02
    3    6.700000E-02    2.527775E-01    3.990861E+01
    4    6.700000E-02    2.527775E-01    6.783326E+00
    1    6.716667E-02    2.532635E-01    1.181281E+03
    2    6.716667E-02    2.532635E-01    2.291266E+02
    3    6.716667E-02    2.532635E-01    3.985673E+01
    4    6.716667E-02    2.532635E-01    6.774506E+00
    1    6.733333E-02    2.537498E-01    1.179742E+03
    2    6.733333E-02    2.537498E-01    2.288282E+02
    3    6.733333E-02    2.537498E-01    3.980482E+01
    4    6.733333E-02    2.537498E-01    6.765684E+00
    1    6.750000E-02    2.542367E-01    1.178204E+03
    2    6.750000E-02    2.542367E-01    2.285297E+02
    3    6.750000E-02    2.542367E-01    3.975290E+01
    4    6.750000E-02    2.542367E-01    6.756859E+00
    1    6.766667E-02    2.547240E-01    1.176664E+03
    2    6.766667E-02    2.547240E-01    2.282311E+02
    3    6.766667E-02    2.547240E-01    3.970096E+01
    4    6.766667E-02    2.547240E-01    6.748031E+00
    1    6.783333E-02    2.552118E-01    1.175125E+03
    2    6.783333E-02    2.552118E-01    2.279324E+02
    3    6.783333E-02    2.552118E-01    3.964901E+01
    4    6.783333E-02    2.552118E-01    6.739200E+00
    1    6.800000E-02    2.557001E-01    1.173584E+03
    2    6.800000E-02    2.557001E-01    2.276337E+02
    3    6.800000E-02    2.557001E-01    3.959704E+01
    4    6.800000E-02    2.557001E-01    6.730367E+00
    1    6.816667E-02    2.561888E-01    1.172044E+03
    2    6.816667E-02    2.561888E-01    2.273348E+02
    3    6.816667E-02    2.561888E-01    3.954506E+01
    4    6.816667E-02    2.561888E-01    6.721531E+00
    1    6.833333E-02    2.566780E-01    1.170502E+03
    2    6.833333E-02    2.566780E-01    2.270359E+02
    3    6.833333E-02    2.566780E-01    3.949306E+01
    4    6.833333E-02    2.566780E-01    6.712693E+00
    1    6.850000E-02    2.571677E-01    1.168961E+03
    2    6.850000E-02    2.571677E-01    2.267369E+02
    3    6.850000E-02    2.571677E-01    3.944104E+01
    4    6.850000E-02    2.571677E-01    6.703852E+00
    1    6.866667E-02    2.576578E-01    1.167419E+03
    2    6.866667E-02    2.576578E-01    2.264378E+02
    3    6.866667E-02    2.576578E-01    3.938901E+01
    4    6.866667E-02    2.576578E-01    6.695008E+00
    1    6.883333E-02    2.581484E-01    1.165876E+03
    2    6.883333E-02    2.581484E-01    2.261386E+02
    3    6.883333E-02    2.581484E-01    3.933697E+01
    4    6.883333E-02    2.581484E-01    6.686162E+00
    1    6.900000E-02    2.586395E-01    1.164333E+03
    2    6.900000E-02    2.586395E-01    2.258393E+02
    3    6.900000E-02    2.586395E-01    3.928491E+01
    4    6.900000E-02    2.586395E-01    6.677313E+00
    1    6.916667E-02    2.591310E-01    1.162790E+03
    2    6.916667E-02    2.591310E-01    2.255399E+02
    3    6.916667E-02    2.591310E-01    3.923283E+01
    4    6.916667E-02    2.591310E-01    6.668462E+00
    1    6.933333E-02    2.596230E-01    1.161246E+03
    2    6.933333E-02    2.596230E-01    2.252405E+02
    3    6.933333E-02    2.596230E-01    3.918074E+01
    4    6.933333E-02    2.596230E-01    6.659608E+00
    1    6.950000E-02    2.601154E-01    1.159702E+03
    2    6.950000E-02    2.601154E-01    2.249410E+02
    3    6.950000E-02    2.601154E-01    3.912864E+01
    4    6.950000E-02    2.601154E-01    6.650752E+00
    1    6.966667E-02    2.606084E-01    1.158157E+03
    2    6.966667E-02    2.606084E-01    2.246413E+02
    3    6.966667E-02    2.606084E-01    3.907652E+01
    4    6.966667E-02    2.606084E-01    6.641893E+00
    1    6.983333E-02    2.611018E-01    1.156612E+03
    2    6.983333E-02    2.611018E-01    2.243416E+02
    3    6.983333E-02    2.611018E-01    3.902438E+01
    4    6.983333E-02    2.611018E-01    6.633032E+00
    1    7.000000E-02    2.615956E-01    1.155066E+03
    2    7.000000E-02    2.615956E-01    2.240418E+02
    3    7.000000E-02    2.615956E-01    3.897223E+01
    4    7.000000E-02    2.615956E-01    6.624168E+00
    1    7.016667E-02    2.620900E-01    1.153520E+03
    2    7.016667E-02    2.620900E-01    2.237420E+02
    3    7.016667E-02    2.620900E-01    3.892007E+01
    4    7.016667E-02    2.620900E-01    6.615302E+00
    1    7.033333E-02    2.625848E-01    1.151974E+03
    2    7.033333E-02    2.625848E-01    2.234420E+02
    3    7.033333E-02    2.625848E-01    3.886789E+01
    4    7.033333E-02    2.625848E-01    6.606433E+00
    1    7.050000E-02    2.630800E-01    1.150427E+03
    2    7.050000E-02    2.630800E-01    2.231420E+02
    3    7.050000E-02    2.630800E-01    3.881570E+01
    4    7.050000E-02    2.630800E-01    6.597562E+00
    1    7.066667E-02    2.635757E-01    1.148880E+03
    2    7.066667E-02    2.635757E-01    2.228419E+02
    3    7.066667E-02    2.635757E-01    3.876350E+01
    4    7.066667E-02    2.635757E-01    6.588689E+00
    1    7.083333E-02    2.640719E-01    1.147332E+03
    2    7.083333E-02    2.640719E-01    2.225417E+02
    3    7.083333E-02    2.640719E-01    3.871128E+01
    4    7.083333E-02    2.640719E-01    6.579813E+00
    1    7.100000E-02    2.645686E-01    1.145784E+03
    2    7.100000E-02    2.645686E-01    2.222414E+02
    3    7.100000E-02    2.645686E-01    3.865905E+01
    4    7.100000E-02    2.645686E-01    6.570935E+00
    1    7.116667E-02    2.650657E-01    1.144235E+03
    2    7.116667E-02    2.650657E-01    2.219410E+02
    3    7.116667E-02    2.650657E-01    3.860680E+01
    4    7.116667E-02    2.650657E-01    6.562055E+00
    1    7.133333E-02    2.655633E-01    1.142686E+03
    2    7.133333E-02    2.655633E-01    2.216406E+02
    3    7.133333E-02    2.655633E-01    3.855454E+01
    4    7.133333E-02    2.655633E-01    6.553172E+00
    1    7.150000E-02    2.660614E-01    1.141137E+03
    2    7.150000E-02    2.660614E-01    2.213401E+02
    3    7.150000E-02    2.660614E-01    3.850226E+01
    4    7.150000E-02    2.660614E-01    6.544287E+00
    1    7.166667E-02    2.665599E-01    1.139587E+03
    2    7.166667E-02    2.665599E-01    2.210395E+02
    3    7.166667E-02    2.665599E-01    3.844998E+01
    4    7.166667E-02    2.665599E-01    6.535399E+00
    1    7.183333E-02    2.670589E-01    1.138037E+03
    2    7.183333E-02    2.670589E-01    2.207388E+02
    3    7.183333E-02    2.670589E-01    3.839768E+01
    4    7.183333E-02    2.670589E-01    6.526510E+00
    1    7.200000E-02    2.675584E-01    1.136487E+03
    2    7.200000E-02    2.675584E-01    2.204381E+02
    3    7.200000E-02    2.675584E-01    3.834536E+01
    4    7.200000E-02    2.675584E-01    6.517618E+00
    1    7.216667E-02    2.680583E-01    1.134936E+03
    2    7.216667E-02    2.680583E-01    2.201373E+02
    3    7.216667E-02    2.680583E-01    3.829303E+01
    4    7.216667E-02    2.680583E-01    6.508724E+00
    1    7.233333E-02    2.685587E-01    1.133385E+03
    2    7.233333E-02    2.685587E-01    2.198364E+02
    3    7.233333E-02    2.685587E-01    3.824069E+01
    4    7.233333E-02    2.685587E-01    6.499827E+00
    1    7.250000E-02    2.690595E-01    1.131833E+03
    2    7.250000E-02    2.690595E-01    2.195354E+02
    3    7.250000E-02    2.690595E-01    3.818834E+01
    4    7.250000E-02    2.690595E-01    6.490929E+00
    1    7.266667E-02    2.695609E-01    1.130281E+03
    2    7.266667E-02    2.695609E-01    2.192344E+02
    3    7.266667E-02    2.695609E-01    3.813597E+01
    4    7.266667E-02    2.695609E-01    6.482028E+00
    1    7.283333E-02    2.700627E-01    1.128729E+03
    2    7.283333E-02    2.700627E-01    2.189333E+02
    3    7.283333E-02    2.700627E-01    3.808360E+01
    4    7.283333E-02    2.700627E-01    6.473125E+00
    1    7.300000E-02    2.705649E-01    1.127176E+03
    2    7.300000E-02    2.705649E-01    2.186321E+02
    3    7.300000E-02    2.705649E-01    3.803120E+01
    4    7.300000E-02    2.705649E-01    6.464220E+00
    1    7.316667E-02    2.710677E-01    1.125623E+03
    2    7.316667E-02    2.710677E-01    2.183308E+02
    3    7.316667E-02    2.710677E-01    3.797880E+01
    4    7.316667E-02    2.710677E-01    6.455313E+00
    1    7.333333E-02    2.715708E-01    1.124069E+03
    2    7.333333E-02    2.715708E-01    2.180295E+02
    3    7.333333E-02    2.715708E-01    3.792638E+01
    4    7.333333E-02    2.715708E-01    6.446403E+00
    1    7.350000E-02    2.720745E-01    1.122515E+03
    2    7.350000E-02    2.720745E-01    2.177281E+02
    3    7.350000E-02    2.720745E-01    3.787395E+01
    4    7.350000E-02    2.720745E-01    6.437492E+00
    1    7.366667E-02    2.725786E-01    1.120961E+03
    2    7.366667E-02    2.725786E-01    2.174266E+02
    3    7.366667E-02    2.725786E-01    3.782151E+01
    4    7.366667E-02    2.725786E-01    6.428578E+00
    1    7.383333E-02    2.730832E-01    1.119406E+03
    2    7.383333E-02    2.730832E-01    2.171251E+02
    3    7.383333E-02    2.730832E-01    3.776906E+01
    4    7.383333E-02    2.730832E-01    6.419663E+00
    1    7.400000E-02    2.735883E-01    1.117851E+03
    2    7.400000E-02    2.735883E-01    2.168235E+02
    3    7.400000E-02    2.735883E-01    3.771659E+01
    4    7.400000E-02    2.735883E-01    6.410745E+00
    1    7.416667E-02    2.740938E-01    1.116296E+03
    2    7.416667E-02    2.740938E-01    2.165218E+02
    3    7.416667E-02    2.740938E-01    3.766412E+01
    4    7.416667E-02    2.740938E-01    6.401825E+00
    1    7.433333E-02    2.745998E-01    1.114740E+03
    2    7.433333E-02    2.745998E-01    2.162200E+02
    3    7.433333E-02    2.745998E-01    3.761163E+01
    4    7.433333E-02    2.745998E-01    6.392904E+00
    1    7.450000E-02    2.751063E-01    1.113184E+03
    2    7.450000E-02    2.751063E-01    2.159182E+02
    3    7.450000E-02    2.751063E-01    3.755913E+01
    4    7.450000E-02    2.751063E-01    6.383980E+00
    1    7.466667E-02    2.756132E-01    1.111628E+03
    2    7.466667E-02    2.756132E-01    2.156163E+02
    3    7.466667E-02    2.756132E-01    3.750661E+01
    4    7.466667E-02    2.756132E-01    6.375054E+00
    1    7.483333E-02    2.761206E-01    1.110071E+03
    2    7.483333E-02    2.761206E-01    2.153144E+02
    3    7.483333E-02    2.761206E-01    3.745409E+01
    4    7.483333E-02    2.761206E-01    6.366127E+00
    1    7.500000E-02    2.766284E-01    1.108514E+03
    2    7.500000E-02    2.766284E-01    2.150124E+02
    3    7.500000E-02    2.766284E-01    3.740155E+01
    4    7.500000E-02    2.766284E-01    6.357197E+00
    1    7.516667E-02    2.771368E-01    1.106957E+03
    2    7.516667E-02    2.771368E-01    2.147103E+02
    3    7.516667E-02    2.771368E-01    3.734901E+01
    4    7.516667E-02    2.771368E-01    6.348266E+00
    1    7.533333E-02    2.776456E-01    1.105399E+03
    2    7.533333E-02    2.776456E-01    2.144082E+02
    3    7.533333E-02    2.776456E-01    3.729645E+01
    4    7.533333E-02    2.776456E-01    6.339332E+00
    1    7.550000E-02    2.781548E-01    1.103841E+03
    2    7.550000E-02    2.781548E-01    2.141059E+02
    3    7.550000E-02    2.781548E-01    3.724388E+01
    4    7.550000E-02    2.781548E-01    6.330397E+00
    1    7.566667E-02    2.786646E-01    1.102282E+03
    2    7.566667E-02    2.786646E-01    2.138037E+02
    3    7.566667E-02    2.786646E-01    3.719130E+01
    4    7.566667E-02    2.786646E-01    6.321460E+00
    1    7.583333E-02    2.791747E-01    1.100724E+03
    2    7.583333E-02    2.791747E-01    2.135013E+02
    3    7.583333E-02    2.791747E-01    3.713871E+01
    4    7.583333E-02    2.791747E-01    6.312521E+00
    1    7.600000E-02    2.796854E-01    1.099165E+03
    2    7.600000E-02    2.796854E-01    2.131989E+02
    3    7.600000E-02    2.796854E-01    3.708610E+01
    4    7.600000E-02    2.796854E-01    6.303580E+00
    1    7.616667E-02    2.801965E-01    1.097605E+03
    2    7.616667E-02    2.801965E-01    2.128965E+02
    3    7.616667E-02    2.801965E-01    3.703349E+01
    4    7.616667E-02    2.801965E-01    6.294637E+00
    1    7.633333E-02    2.807081E-01    1.096046E+03
    2    7.633333E-02    2.807081E-01    2.125940E+02
    3    7.633333E-02    2.807081E-01    3.698087E+01
    4    7.633333E-02    2.807081E-01    6.285693E+00
    1    7.650000E-02    2.812202E-01    1.094486E+03
    2    7.650000E-02    2.812202E-01    2.122914E+02
    3    7.650000E-02    2.812202E-01    3.692823E+01
    4    7.650000E-02    2.812202E-01    6.276746E+00
    1    7.666667E-02    2.817327E-01    1.092925E+03
    2    7.666667E-02    2.817327E-01    2.119887E+02
    3    7.666667E-02    2.817327E-01    3.687559E+01
    4    7.666667E-02    2.817327E-01    6.267798E+00
    1    7.683333E-02    2.822457E-01    1.091365E+03
    2    7.683333E-02    2.822457E-01    2.116860E+02
    3    7.683333E-02    2.822457E-01    3.682293E+01
    4    7.683333E-02    2.822457E-01    6.258849E+00
    1    7.700000E-02    2.827592E-01    1.089804E+03
    2    7.700000E-02    2.827592E-01    2.113833E+02
    3    7.700000E-02    2.827592E-01    3.677027E+01
    4    7.700000E-02    2.827592E-01    6.249897E+00
    1    7.716667E-02    2.832731E-01    1.088243E+03
    2    7.716667E-02    2.832731E-01    2.110805E+02
    3    7.716667E-02    2.832731E-01    3.671759E+01
    4    7.716667E-02    2.832731E-01    6.240944E+00
    1    7.733333E-02    2.837875E-01    1.086681E+03
    2    7.733333E-02    2.837875E-01    2.107776E+02
    3    7.733333E-02    2.837875E-01    3.666491E+01
    4    7.733333E-02    2.837875E-01    6.231989E+00
    1    7.750000E-02    2.843023E-01    1.085119E+03
    2    7.750000E-02    2.843023E-01    2.104747E+02
    3    7.750000E-02    2.843023E-01    3.661221E+01
    4    7.750000E-02    2.843023E-01    6.223032E+00
    1    7.766667E-02    2.848177E-01    1.083557E+03
    2    7.766667E-02    2.848177E-01    2.101717E+02
    3    7.766667E-02    2.848177E-01    3.655951E+01
    4    7.766667E-02    2.848177E-01    6.214074E+00
    1    7.783333E-02    2.853335E-01    1.081995E+03
    2    7.783333E-02    2.853335E-01    2.098686E+02
    3    7.783333E-02    2.853335E-01    3.650679E+01
    4    7.783333E-02    2.853335E-01    6.205114E+00
    1    7.800000E-02    2.858497E-01    1.080432E+03
    2    7.800000E-02    2.858497E-01    2.095655E+02
    3    7.800000E-02    2.858497E-01    3.645407E+01
    4    7.800000E-02    2.858497E-01    6.196152E+00
    1    7.816667E-02    2.863664E-01    1.078869E+03
    2    7.816667E-02    2.863664E-01    2.092624E+02
    3    7.816667E-02    2.863664E-01    3.640134E+01
    4    7.816667E-02    2.863664E-01    6.187189E+00
    1    7.833333E-02    2.868836E-01    1.077306E+03
    2    7.833333E-02    2.868836E-01    2.089592E+02
    3    7.833333E-02    2.868836E-01    3.634859E+01
    4    7.833333E-02    2.868836E-01    6.178224E+00
    1    7.850000E-02    2.874013E-01    1.075743E+03
    2    7.850000E-02    2.874013E-01    2.086559E+02
    3    7.850000E-02    2.874013E-01    3.629584E+01
    4    7.850000E-02    2.874013E-01    6.169258E+00
    1    7.866667E-02    2.879194E-01    1.074179E+03
    2    7.866667E-02    2.879194E-01    2.083526E+02
    3    7.866667E-02    2.879194E-01    3.624308E+01
    4    7.866667E-02    2.879194E-01    6.160290E+00
