# A   chi2_sinNuisance   chi2_conNuisance
  2.871587E+02    1.044867E+06    4.210872E+01
  2.871887E+02    1.045086E+06    4.210875E+01
  2.872187E+02    1.045306E+06    4.210878E+01
  2.872487E+02    1.045525E+06    4.210880E+01
  2.872787E+02    1.045744E+06    4.210883E+01
  2.873087E+02    1.045963E+06    4.210885E+01
  2.873387E+02    1.046182E+06    4.210888E+01
  2.873687E+02    1.046402E+06    4.210891E+01
  2.873987E+02    1.046621E+06    4.210893E+01
  2.874287E+02    1.046840E+06    4.210896E+01
  2.874587E+02    1.047060E+06    4.210899E+01
  2.874887E+02    1.047279E+06    4.210901E+01
  2.875188E+02    1.047498E+06    4.210904E+01
  2.875488E+02    1.047718E+06    4.210907E+01
  2.875788E+02    1.047937E+06    4.210909E+01
  2.876088E+02    1.048157E+06    4.210912E+01
  2.876388E+02    1.048376E+06    4.210915E+01
  2.876688E+02    1.048596E+06    4.210917E+01
  2.876988E+02    1.048815E+06    4.210920E+01
  2.877288E+02    1.049035E+06    4.210923E+01
  2.877588E+02    1.049254E+06    4.210925E+01
  2.877888E+02    1.049474E+06    4.210928E+01
  2.878188E+02    1.049694E+06    4.210930E+01
  2.878488E+02    1.049913E+06    4.210933E+01
  2.878788E+02    1.050133E+06    4.210936E+01
  2.879088E+02    1.050353E+06    4.210938E+01
  2.879388E+02    1.050572E+06    4.210941E+01
  2.879688E+02    1.050792E+06    4.210944E+01
  2.879988E+02    1.051012E+06    4.210946E+01
  2.880288E+02    1.051232E+06    4.210949E+01
  2.880588E+02    1.051451E+06    4.210952E+01
  2.880888E+02    1.051671E+06    4.210954E+01
  2.881188E+02    1.051891E+06    4.210957E+01
  2.881488E+02    1.052111E+06    4.210959E+01
  2.881788E+02    1.052331E+06    4.210962E+01
  2.882088E+02    1.052551E+06    4.210965E+01
  2.882388E+02    1.052771E+06    4.210967E+01
  2.882688E+02    1.052991E+06    4.210970E+01
  2.882988E+02    1.053211E+06    4.210973E+01
  2.883288E+02    1.053431E+06    4.210975E+01
  2.883588E+02    1.053651E+06    4.210978E+01
  2.883888E+02    1.053871E+06    4.210980E+01
  2.884188E+02    1.054091E+06    4.210983E+01
  2.884488E+02    1.054311E+06    4.210986E+01
  2.884788E+02    1.054531E+06    4.210988E+01
  2.885089E+02    1.054751E+06    4.210991E+01
  2.885389E+02    1.054971E+06    4.210994E+01
  2.885689E+02    1.055192E+06    4.210996E+01
  2.885989E+02    1.055412E+06    4.210999E+01
  2.886289E+02    1.055632E+06    4.211001E+01
  2.886589E+02    1.055852E+06    4.211004E+01
  2.886889E+02    1.056073E+06    4.211007E+01
  2.887189E+02    1.056293E+06    4.211009E+01
  2.887489E+02    1.056513E+06    4.211012E+01
  2.887789E+02    1.056734E+06    4.211015E+01
  2.888089E+02    1.056954E+06    4.211017E+01
  2.888389E+02    1.057174E+06    4.211020E+01
  2.888689E+02    1.057395E+06    4.211022E+01
  2.888989E+02    1.057615E+06    4.211025E+01
  2.889289E+02    1.057836E+06    4.211028E+01
  2.889589E+02    1.058056E+06    4.211030E+01
  2.889889E+02    1.058277E+06    4.211033E+01
  2.890189E+02    1.058497E+06    4.211036E+01
  2.890489E+02    1.058718E+06    4.211038E+01
  2.890789E+02    1.058939E+06    4.211041E+01
  2.891089E+02    1.059159E+06    4.211043E+01
  2.891389E+02    1.059380E+06    4.211046E+01
  2.891689E+02    1.059600E+06    4.211049E+01
  2.891989E+02    1.059821E+06    4.211051E+01
  2.892289E+02    1.060042E+06    4.211054E+01
  2.892589E+02    1.060263E+06    4.211056E+01
  2.892889E+02    1.060483E+06    4.211059E+01
  2.893189E+02    1.060704E+06    4.211062E+01
  2.893489E+02    1.060925E+06    4.211064E+01
  2.893789E+02    1.061146E+06    4.211067E+01
  2.894089E+02    1.061367E+06    4.211070E+01
  2.894389E+02    1.061587E+06    4.211072E+01
  2.894689E+02    1.061808E+06    4.211075E+01
  2.894989E+02    1.062029E+06    4.211077E+01
  2.895290E+02    1.062250E+06    4.211080E+01
  2.895590E+02    1.062471E+06    4.211083E+01
  2.895890E+02    1.062692E+06    4.211085E+01
  2.896190E+02    1.062913E+06    4.211088E+01
  2.896490E+02    1.063134E+06    4.211090E+01
  2.896790E+02    1.063355E+06    4.211093E+01
  2.897090E+02    1.063576E+06    4.211096E+01
  2.897390E+02    1.063797E+06    4.211098E+01
  2.897690E+02    1.064018E+06    4.211101E+01
  2.897990E+02    1.064240E+06    4.211103E+01
  2.898290E+02    1.064461E+06    4.211106E+01
  2.898590E+02    1.064682E+06    4.211109E+01
  2.898890E+02    1.064903E+06    4.211111E+01
  2.899190E+02    1.065124E+06    4.211114E+01
  2.899490E+02    1.065346E+06    4.211116E+01
  2.899790E+02    1.065567E+06    4.211119E+01
  2.900090E+02    1.065788E+06    4.211122E+01
  2.900390E+02    1.066009E+06    4.211124E+01
  2.900690E+02    1.066231E+06    4.211127E+01
  2.900990E+02    1.066452E+06    4.211129E+01
  2.901290E+02    1.066674E+06    4.211132E+01
  2.901590E+02    1.066895E+06    4.211135E+01
  2.901890E+02    1.067116E+06    4.211137E+01
  2.902190E+02    1.067338E+06    4.211140E+01
  2.902490E+02    1.067559E+06    4.211142E+01
  2.902790E+02    1.067781E+06    4.211145E+01
  2.903090E+02    1.068002E+06    4.211148E+01
  2.903390E+02    1.068224E+06    4.211150E+01
  2.903690E+02    1.068446E+06    4.211153E+01
  2.903990E+02    1.068667E+06    4.211155E+01
  2.904290E+02    1.068889E+06    4.211158E+01
  2.904590E+02    1.069110E+06    4.211161E+01
  2.904890E+02    1.069332E+06    4.211163E+01
  2.905191E+02    1.069554E+06    4.211166E+01
  2.905491E+02    1.069775E+06    4.211168E+01
  2.905791E+02    1.069997E+06    4.211171E+01
  2.906091E+02    1.070219E+06    4.211174E+01
  2.906391E+02    1.070441E+06    4.211176E+01
  2.906691E+02    1.070663E+06    4.211179E+01
  2.906991E+02    1.070884E+06    4.211181E+01
  2.907291E+02    1.071106E+06    4.211184E+01
  2.907591E+02    1.071328E+06    4.211186E+01
  2.907891E+02    1.071550E+06    4.211189E+01
  2.908191E+02    1.071772E+06    4.211192E+01
  2.908491E+02    1.071994E+06    4.211194E+01
  2.908791E+02    1.072216E+06    4.211197E+01
  2.909091E+02    1.072438E+06    4.211199E+01
  2.909391E+02    1.072660E+06    4.211202E+01
  2.909691E+02    1.072882E+06    4.211205E+01
  2.909991E+02    1.073104E+06    4.211207E+01
  2.910291E+02    1.073326E+06    4.211210E+01
  2.910591E+02    1.073548E+06    4.211212E+01
  2.910891E+02    1.073770E+06    4.211215E+01
  2.911191E+02    1.073992E+06    4.211217E+01
  2.911491E+02    1.074215E+06    4.211220E+01
  2.911791E+02    1.074437E+06    4.211223E+01
  2.912091E+02    1.074659E+06    4.211225E+01
  2.912391E+02    1.074881E+06    4.211228E+01
  2.912691E+02    1.075104E+06    4.211230E+01
  2.912991E+02    1.075326E+06    4.211233E+01
  2.913291E+02    1.075548E+06    4.211235E+01
  2.913591E+02    1.075770E+06    4.211238E+01
  2.913891E+02    1.075993E+06    4.211241E+01
  2.914191E+02    1.076215E+06    4.211243E+01
  2.914491E+02    1.076438E+06    4.211246E+01
  2.914791E+02    1.076660E+06    4.211248E+01
  2.915092E+02    1.076882E+06    4.211251E+01
  2.915392E+02    1.077105E+06    4.211254E+01
  2.915692E+02    1.077327E+06    4.211256E+01
  2.915992E+02    1.077550E+06    4.211259E+01
  2.916292E+02    1.077772E+06    4.211261E+01
  2.916592E+02    1.077995E+06    4.211264E+01
  2.916892E+02    1.078218E+06    4.211266E+01
  2.917192E+02    1.078440E+06    4.211269E+01
  2.917492E+02    1.078663E+06    4.211271E+01
  2.917792E+02    1.078886E+06    4.211274E+01
  2.918092E+02    1.079108E+06    4.211277E+01
  2.918392E+02    1.079331E+06    4.211279E+01
  2.918692E+02    1.079554E+06    4.211282E+01
  2.918992E+02    1.079776E+06    4.211284E+01
  2.919292E+02    1.079999E+06    4.211287E+01
  2.919592E+02    1.080222E+06    4.211289E+01
  2.919892E+02    1.080445E+06    4.211292E+01
  2.920192E+02    1.080668E+06    4.211295E+01
  2.920492E+02    1.080890E+06    4.211297E+01
  2.920792E+02    1.081113E+06    4.211300E+01
  2.921092E+02    1.081336E+06    4.211302E+01
  2.921392E+02    1.081559E+06    4.211305E+01
  2.921692E+02    1.081782E+06    4.211307E+01
  2.921992E+02    1.082005E+06    4.211310E+01
  2.922292E+02    1.082228E+06    4.211313E+01
  2.922592E+02    1.082451E+06    4.211315E+01
  2.922892E+02    1.082674E+06    4.211318E+01
  2.923192E+02    1.082897E+06    4.211320E+01
  2.923492E+02    1.083120E+06    4.211323E+01
  2.923792E+02    1.083343E+06    4.211325E+01
  2.924092E+02    1.083567E+06    4.211328E+01
  2.924392E+02    1.083790E+06    4.211330E+01
  2.924692E+02    1.084013E+06    4.211333E+01
  2.924992E+02    1.084236E+06    4.211336E+01
  2.925293E+02    1.084459E+06    4.211338E+01
  2.925593E+02    1.084683E+06    4.211341E+01
  2.925893E+02    1.084906E+06    4.211343E+01
  2.926193E+02    1.085129E+06    4.211346E+01
  2.926493E+02    1.085353E+06    4.211348E+01
  2.926793E+02    1.085576E+06    4.211351E+01
  2.927093E+02    1.085799E+06    4.211353E+01
  2.927393E+02    1.086023E+06    4.211356E+01
  2.927693E+02    1.086246E+06    4.211359E+01
  2.927993E+02    1.086469E+06    4.211361E+01
  2.928293E+02    1.086693E+06    4.211364E+01
  2.928593E+02    1.086916E+06    4.211366E+01
  2.928893E+02    1.087140E+06    4.211369E+01
  2.929193E+02    1.087363E+06    4.211371E+01
  2.929493E+02    1.087587E+06    4.211374E+01
  2.929793E+02    1.087811E+06    4.211376E+01
  2.930093E+02    1.088034E+06    4.211379E+01
  2.930393E+02    1.088258E+06    4.211381E+01
  2.930693E+02    1.088481E+06    4.211384E+01
  2.930993E+02    1.088705E+06    4.211387E+01
  2.931293E+02    1.088929E+06    4.211389E+01
  2.931593E+02    1.089153E+06    4.211392E+01
  2.931893E+02    1.089376E+06    4.211394E+01
  2.932193E+02    1.089600E+06    4.211397E+01
  2.932493E+02    1.089824E+06    4.211399E+01
  2.932793E+02    1.090048E+06    4.211402E+01
  2.933093E+02    1.090271E+06    4.211404E+01
  2.933393E+02    1.090495E+06    4.211407E+01
  2.933693E+02    1.090719E+06    4.211409E+01
  2.933993E+02    1.090943E+06    4.211412E+01
  2.934293E+02    1.091167E+06    4.211415E+01
  2.934593E+02    1.091391E+06    4.211417E+01
  2.934893E+02    1.091615E+06    4.211420E+01
  2.935194E+02    1.091839E+06    4.211422E+01
  2.935494E+02    1.092063E+06    4.211425E+01
  2.935794E+02    1.092287E+06    4.211427E+01
  2.936094E+02    1.092511E+06    4.211430E+01
  2.936394E+02    1.092735E+06    4.211432E+01
  2.936694E+02    1.092959E+06    4.211435E+01
  2.936994E+02    1.093183E+06    4.211437E+01
  2.937294E+02    1.093407E+06    4.211440E+01
  2.937594E+02    1.093632E+06    4.211442E+01
  2.937894E+02    1.093856E+06    4.211445E+01
  2.938194E+02    1.094080E+06    4.211447E+01
  2.938494E+02    1.094304E+06    4.211450E+01
  2.938794E+02    1.094529E+06    4.211453E+01
  2.939094E+02    1.094753E+06    4.211455E+01
  2.939394E+02    1.094977E+06    4.211458E+01
  2.939694E+02    1.095201E+06    4.211460E+01
  2.939994E+02    1.095426E+06    4.211463E+01
  2.940294E+02    1.095650E+06    4.211465E+01
  2.940594E+02    1.095875E+06    4.211468E+01
  2.940894E+02    1.096099E+06    4.211470E+01
  2.941194E+02    1.096323E+06    4.211473E+01
  2.941494E+02    1.096548E+06    4.211475E+01
  2.941794E+02    1.096772E+06    4.211478E+01
  2.942094E+02    1.096997E+06    4.211480E+01
  2.942394E+02    1.097221E+06    4.211483E+01
  2.942694E+02    1.097446E+06    4.211485E+01
  2.942994E+02    1.097671E+06    4.211488E+01
  2.943294E+02    1.097895E+06    4.211490E+01
  2.943594E+02    1.098120E+06    4.211493E+01
  2.943894E+02    1.098345E+06    4.211495E+01
  2.944194E+02    1.098569E+06    4.211498E+01
  2.944494E+02    1.098794E+06    4.211501E+01
  2.944794E+02    1.099019E+06    4.211503E+01
  2.945095E+02    1.099243E+06    4.211506E+01
  2.945395E+02    1.099468E+06    4.211508E+01
  2.945695E+02    1.099693E+06    4.211511E+01
  2.945995E+02    1.099918E+06    4.211513E+01
  2.946295E+02    1.100143E+06    4.211516E+01
  2.946595E+02    1.100367E+06    4.211518E+01
  2.946895E+02    1.100592E+06    4.211521E+01
  2.947195E+02    1.100817E+06    4.211523E+01
  2.947495E+02    1.101042E+06    4.211526E+01
  2.947795E+02    1.101267E+06    4.211528E+01
  2.948095E+02    1.101492E+06    4.211531E+01
  2.948395E+02    1.101717E+06    4.211533E+01
  2.948695E+02    1.101942E+06    4.211536E+01
  2.948995E+02    1.102167E+06    4.211538E+01
  2.949295E+02    1.102392E+06    4.211541E+01
  2.949595E+02    1.102617E+06    4.211543E+01
  2.949895E+02    1.102842E+06    4.211546E+01
  2.950195E+02    1.103068E+06    4.211548E+01
  2.950495E+02    1.103293E+06    4.211551E+01
  2.950795E+02    1.103518E+06    4.211553E+01
  2.951095E+02    1.103743E+06    4.211556E+01
  2.951395E+02    1.103968E+06    4.211558E+01
  2.951695E+02    1.104194E+06    4.211561E+01
  2.951995E+02    1.104419E+06    4.211563E+01
  2.952295E+02    1.104644E+06    4.211566E+01
  2.952595E+02    1.104870E+06    4.211568E+01
  2.952895E+02    1.105095E+06    4.211571E+01
  2.953195E+02    1.105320E+06    4.211573E+01
  2.953495E+02    1.105546E+06    4.211576E+01
  2.953795E+02    1.105771E+06    4.211578E+01
  2.954095E+02    1.105996E+06    4.211581E+01
  2.954395E+02    1.106222E+06    4.211583E+01
  2.954695E+02    1.106447E+06    4.211586E+01
  2.954995E+02    1.106673E+06    4.211588E+01
  2.955296E+02    1.106898E+06    4.211591E+01
  2.955596E+02    1.107124E+06    4.211593E+01
  2.955896E+02    1.107350E+06    4.211596E+01
  2.956196E+02    1.107575E+06    4.211598E+01
  2.956496E+02    1.107801E+06    4.211601E+01
  2.956796E+02    1.108026E+06    4.211603E+01
  2.957096E+02    1.108252E+06    4.211606E+01
  2.957396E+02    1.108478E+06    4.211608E+01
  2.957696E+02    1.108703E+06    4.211611E+01
  2.957996E+02    1.108929E+06    4.211613E+01
  2.958296E+02    1.109155E+06    4.211616E+01
  2.958596E+02    1.109381E+06    4.211618E+01
  2.958896E+02    1.109607E+06    4.211621E+01
  2.959196E+02    1.109832E+06    4.211623E+01
  2.959496E+02    1.110058E+06    4.211626E+01
  2.959796E+02    1.110284E+06    4.211628E+01
  2.960096E+02    1.110510E+06    4.211631E+01
  2.960396E+02    1.110736E+06    4.211633E+01
  2.960696E+02    1.110962E+06    4.211636E+01
  2.960996E+02    1.111188E+06    4.211638E+01
  2.961296E+02    1.111414E+06    4.211641E+01
  2.961596E+02    1.111640E+06    4.211643E+01
  2.961896E+02    1.111866E+06    4.211646E+01
  2.962196E+02    1.112092E+06    4.211648E+01
  2.962496E+02    1.112318E+06    4.211651E+01
  2.962796E+02    1.112544E+06    4.211653E+01
  2.963096E+02    1.112770E+06    4.211656E+01
  2.963396E+02    1.112996E+06    4.211658E+01
  2.963696E+02    1.113223E+06    4.211661E+01
  2.963996E+02    1.113449E+06    4.211663E+01
  2.964296E+02    1.113675E+06    4.211666E+01
  2.964596E+02    1.113901E+06    4.211668E+01
  2.964896E+02    1.114127E+06    4.211671E+01
  2.965197E+02    1.114354E+06    4.211673E+01
  2.965497E+02    1.114580E+06    4.211676E+01
  2.965797E+02    1.114806E+06    4.211678E+01
  2.966097E+02    1.115033E+06    4.211681E+01
  2.966397E+02    1.115259E+06    4.211683E+01
  2.966697E+02    1.115486E+06    4.211686E+01
  2.966997E+02    1.115712E+06    4.211688E+01
  2.967297E+02    1.115938E+06    4.211691E+01
  2.967597E+02    1.116165E+06    4.211693E+01
  2.967897E+02    1.116391E+06    4.211696E+01
  2.968197E+02    1.116618E+06    4.211698E+01
  2.968497E+02    1.116844E+06    4.211701E+01
  2.968797E+02    1.117071E+06    4.211703E+01
  2.969097E+02    1.117298E+06    4.211706E+01
  2.969397E+02    1.117524E+06    4.211708E+01
  2.969697E+02    1.117751E+06    4.211711E+01
  2.969997E+02    1.117977E+06    4.211713E+01
  2.970297E+02    1.118204E+06    4.211715E+01
  2.970597E+02    1.118431E+06    4.211718E+01
  2.970897E+02    1.118658E+06    4.211720E+01
  2.971197E+02    1.118884E+06    4.211723E+01
  2.971497E+02    1.119111E+06    4.211725E+01
  2.971797E+02    1.119338E+06    4.211728E+01
  2.972097E+02    1.119565E+06    4.211730E+01
  2.972397E+02    1.119791E+06    4.211733E+01
  2.972697E+02    1.120018E+06    4.211735E+01
  2.972997E+02    1.120245E+06    4.211738E+01
  2.973297E+02    1.120472E+06    4.211740E+01
  2.973597E+02    1.120699E+06    4.211743E+01
  2.973897E+02    1.120926E+06    4.211745E+01
  2.974197E+02    1.121153E+06    4.211748E+01
  2.974497E+02    1.121380E+06    4.211750E+01
  2.974797E+02    1.121607E+06    4.211753E+01
  2.975098E+02    1.121834E+06    4.211755E+01
  2.975398E+02    1.122061E+06    4.211758E+01
  2.975698E+02    1.122288E+06    4.211760E+01
  2.975998E+02    1.122515E+06    4.211762E+01
  2.976298E+02    1.122742E+06    4.211765E+01
  2.976598E+02    1.122970E+06    4.211767E+01
  2.976898E+02    1.123197E+06    4.211770E+01
  2.977198E+02    1.123424E+06    4.211772E+01
  2.977498E+02    1.123651E+06    4.211775E+01
  2.977798E+02    1.123878E+06    4.211777E+01
  2.978098E+02    1.124106E+06    4.211780E+01
  2.978398E+02    1.124333E+06    4.211782E+01
  2.978698E+02    1.124560E+06    4.211785E+01
  2.978998E+02    1.124788E+06    4.211787E+01
  2.979298E+02    1.125015E+06    4.211790E+01
  2.979598E+02    1.125242E+06    4.211792E+01
  2.979898E+02    1.125470E+06    4.211795E+01
  2.980198E+02    1.125697E+06    4.211797E+01
  2.980498E+02    1.125925E+06    4.211799E+01
  2.980798E+02    1.126152E+06    4.211802E+01
  2.981098E+02    1.126380E+06    4.211804E+01
  2.981398E+02    1.126607E+06    4.211807E+01
  2.981698E+02    1.126835E+06    4.211809E+01
  2.981998E+02    1.127062E+06    4.211812E+01
  2.982298E+02    1.127290E+06    4.211814E+01
  2.982598E+02    1.127518E+06    4.211817E+01
  2.982898E+02    1.127745E+06    4.211819E+01
  2.983198E+02    1.127973E+06    4.211822E+01
  2.983498E+02    1.128201E+06    4.211824E+01
  2.983798E+02    1.128428E+06    4.211826E+01
  2.984098E+02    1.128656E+06    4.211829E+01
  2.984398E+02    1.128884E+06    4.211831E+01
  2.984698E+02    1.129112E+06    4.211834E+01
  2.984998E+02    1.129339E+06    4.211836E+01
  2.985299E+02    1.129567E+06    4.211839E+01
  2.985599E+02    1.129795E+06    4.211841E+01
  2.985899E+02    1.130023E+06    4.211844E+01
  2.986199E+02    1.130251E+06    4.211846E+01
  2.986499E+02    1.130479E+06    4.211849E+01
  2.986799E+02    1.130707E+06    4.211851E+01
  2.987099E+02    1.130935E+06    4.211853E+01
  2.987399E+02    1.131163E+06    4.211856E+01
  2.987699E+02    1.131391E+06    4.211858E+01
  2.987999E+02    1.131619E+06    4.211861E+01
  2.988299E+02    1.131847E+06    4.211863E+01
  2.988599E+02    1.132075E+06    4.211866E+01
  2.988899E+02    1.132303E+06    4.211868E+01
  2.989199E+02    1.132531E+06    4.211871E+01
  2.989499E+02    1.132759E+06    4.211873E+01
  2.989799E+02    1.132987E+06    4.211875E+01
  2.990099E+02    1.133216E+06    4.211878E+01
  2.990399E+02    1.133444E+06    4.211880E+01
  2.990699E+02    1.133672E+06    4.211883E+01
  2.990999E+02    1.133900E+06    4.211885E+01
