# A   chi2(A)
  2.714671E+02    3.208378E+01
  2.714971E+02    3.208681E+01
  2.715272E+02    3.208983E+01
  2.715572E+02    3.209286E+01
  2.715872E+02    3.209588E+01
  2.716172E+02    3.209891E+01
  2.716472E+02    3.210193E+01
  2.716772E+02    3.210496E+01
  2.717072E+02    3.210798E+01
  2.717372E+02    3.211101E+01
  2.717672E+02    3.211403E+01
  2.717972E+02    3.211706E+01
  2.718272E+02    3.212009E+01
  2.718572E+02    3.212312E+01
  2.718872E+02    3.212614E+01
  2.719172E+02    3.212917E+01
  2.719472E+02    3.213220E+01
  2.719772E+02    3.213523E+01
  2.720072E+02    3.213826E+01
  2.720372E+02    3.214129E+01
  2.720672E+02    3.214432E+01
  2.720972E+02    3.214735E+01
  2.721272E+02    3.215038E+01
  2.721572E+02    3.215341E+01
  2.721872E+02    3.215644E+01
  2.722172E+02    3.215947E+01
  2.722472E+02    3.216250E+01
  2.722772E+02    3.216553E+01
  2.723072E+02    3.216856E+01
  2.723372E+02    3.217160E+01
  2.723672E+02    3.217463E+01
  2.723972E+02    3.217766E+01
  2.724272E+02    3.218069E+01
  2.724572E+02    3.218373E+01
  2.724872E+02    3.218676E+01
  2.725173E+02    3.218980E+01
  2.725473E+02    3.219283E+01
  2.725773E+02    3.219587E+01
  2.726073E+02    3.219890E+01
  2.726373E+02    3.220194E+01
  2.726673E+02    3.220497E+01
  2.726973E+02    3.220801E+01
  2.727273E+02    3.221105E+01
  2.727573E+02    3.221408E+01
  2.727873E+02    3.221712E+01
  2.728173E+02    3.222016E+01
  2.728473E+02    3.222319E+01
  2.728773E+02    3.222623E+01
  2.729073E+02    3.222927E+01
  2.729373E+02    3.223231E+01
  2.729673E+02    3.223535E+01
  2.729973E+02    3.223839E+01
  2.730273E+02    3.224143E+01
  2.730573E+02    3.224447E+01
  2.730873E+02    3.224751E+01
  2.731173E+02    3.225055E+01
  2.731473E+02    3.225359E+01
  2.731773E+02    3.225663E+01
  2.732073E+02    3.225967E+01
  2.732373E+02    3.226271E+01
  2.732673E+02    3.226575E+01
  2.732973E+02    3.226880E+01
  2.733273E+02    3.227184E+01
  2.733573E+02    3.227488E+01
  2.733873E+02    3.227793E+01
  2.734173E+02    3.228097E+01
  2.734473E+02    3.228401E+01
  2.734773E+02    3.228706E+01
  2.735074E+02    3.229010E+01
  2.735374E+02    3.229315E+01
  2.735674E+02    3.229619E+01
  2.735974E+02    3.229924E+01
  2.736274E+02    3.230228E+01
  2.736574E+02    3.230533E+01
  2.736874E+02    3.230838E+01
  2.737174E+02    3.231142E+01
  2.737474E+02    3.231447E+01
  2.737774E+02    3.231752E+01
  2.738074E+02    3.232056E+01
  2.738374E+02    3.232361E+01
  2.738674E+02    3.232666E+01
  2.738974E+02    3.232971E+01
  2.739274E+02    3.233276E+01
  2.739574E+02    3.233581E+01
  2.739874E+02    3.233886E+01
  2.740174E+02    3.234191E+01
  2.740474E+02    3.234496E+01
  2.740774E+02    3.234801E+01
  2.741074E+02    3.235106E+01
  2.741374E+02    3.235411E+01
  2.741674E+02    3.235716E+01
  2.741974E+02    3.236021E+01
  2.742274E+02    3.236326E+01
  2.742574E+02    3.236632E+01
  2.742874E+02    3.236937E+01
  2.743174E+02    3.237242E+01
  2.743474E+02    3.237548E+01
  2.743774E+02    3.237853E+01
  2.744074E+02    3.238158E+01
  2.744374E+02    3.238464E+01
  2.744674E+02    3.238769E+01
  2.744974E+02    3.239075E+01
  2.745275E+02    3.239380E+01
  2.745575E+02    3.239686E+01
  2.745875E+02    3.239991E+01
  2.746175E+02    3.240297E+01
  2.746475E+02    3.240603E+01
  2.746775E+02    3.240908E+01
  2.747075E+02    3.241214E+01
  2.747375E+02    3.241520E+01
  2.747675E+02    3.241825E+01
  2.747975E+02    3.242131E+01
  2.748275E+02    3.242437E+01
  2.748575E+02    3.242743E+01
  2.748875E+02    3.243049E+01
  2.749175E+02    3.243355E+01
  2.749475E+02    3.243661E+01
  2.749775E+02    3.243967E+01
  2.750075E+02    3.244273E+01
  2.750375E+02    3.244579E+01
  2.750675E+02    3.244885E+01
  2.750975E+02    3.245191E+01
  2.751275E+02    3.245497E+01
  2.751575E+02    3.245803E+01
  2.751875E+02    3.246109E+01
  2.752175E+02    3.246416E+01
  2.752475E+02    3.246722E+01
  2.752775E+02    3.247028E+01
  2.753075E+02    3.247335E+01
  2.753375E+02    3.247641E+01
  2.753675E+02    3.247947E+01
  2.753975E+02    3.248254E+01
  2.754275E+02    3.248560E+01
  2.754575E+02    3.248867E+01
  2.754875E+02    3.249173E+01
  2.755176E+02    3.249480E+01
  2.755476E+02    3.249786E+01
  2.755776E+02    3.250093E+01
  2.756076E+02    3.250400E+01
  2.756376E+02    3.250706E+01
  2.756676E+02    3.251013E+01
  2.756976E+02    3.251320E+01
  2.757276E+02    3.251626E+01
  2.757576E+02    3.251933E+01
  2.757876E+02    3.252240E+01
  2.758176E+02    3.252547E+01
  2.758476E+02    3.252854E+01
  2.758776E+02    3.253161E+01
  2.759076E+02    3.253468E+01
  2.759376E+02    3.253775E+01
  2.759676E+02    3.254082E+01
  2.759976E+02    3.254389E+01
  2.760276E+02    3.254696E+01
  2.760576E+02    3.255003E+01
  2.760876E+02    3.255310E+01
  2.761176E+02    3.255617E+01
  2.761476E+02    3.255924E+01
  2.761776E+02    3.256232E+01
  2.762076E+02    3.256539E+01
  2.762376E+02    3.256846E+01
  2.762676E+02    3.257153E+01
  2.762976E+02    3.257461E+01
  2.763276E+02    3.257768E+01
  2.763576E+02    3.258076E+01
  2.763876E+02    3.258383E+01
  2.764176E+02    3.258691E+01
  2.764476E+02    3.258998E+01
  2.764776E+02    3.259306E+01
  2.765077E+02    3.259613E+01
  2.765377E+02    3.259921E+01
  2.765677E+02    3.260228E+01
  2.765977E+02    3.260536E+01
  2.766277E+02    3.260844E+01
  2.766577E+02    3.261152E+01
  2.766877E+02    3.261459E+01
  2.767177E+02    3.261767E+01
  2.767477E+02    3.262075E+01
  2.767777E+02    3.262383E+01
  2.768077E+02    3.262691E+01
  2.768377E+02    3.262999E+01
  2.768677E+02    3.263307E+01
  2.768977E+02    3.263615E+01
  2.769277E+02    3.263923E+01
  2.769577E+02    3.264231E+01
  2.769877E+02    3.264539E+01
  2.770177E+02    3.264847E+01
  2.770477E+02    3.265155E+01
  2.770777E+02    3.265463E+01
  2.771077E+02    3.265771E+01
  2.771377E+02    3.266080E+01
  2.771677E+02    3.266388E+01
  2.771977E+02    3.266696E+01
  2.772277E+02    3.267004E+01
  2.772577E+02    3.267313E+01
  2.772877E+02    3.267621E+01
  2.773177E+02    3.267930E+01
  2.773477E+02    3.268238E+01
  2.773777E+02    3.268546E+01
  2.774077E+02    3.268855E+01
  2.774377E+02    3.269164E+01
  2.774677E+02    3.269472E+01
  2.774977E+02    3.269781E+01
  2.775278E+02    3.270089E+01
  2.775578E+02    3.270398E+01
  2.775878E+02    3.270707E+01
  2.776178E+02    3.271015E+01
  2.776478E+02    3.271324E+01
  2.776778E+02    3.271633E+01
  2.777078E+02    3.271942E+01
  2.777378E+02    3.272251E+01
  2.777678E+02    3.272560E+01
  2.777978E+02    3.272869E+01
  2.778278E+02    3.273177E+01
  2.778578E+02    3.273486E+01
  2.778878E+02    3.273795E+01
  2.779178E+02    3.274105E+01
  2.779478E+02    3.274414E+01
  2.779778E+02    3.274723E+01
  2.780078E+02    3.275032E+01
  2.780378E+02    3.275341E+01
  2.780678E+02    3.275650E+01
  2.780978E+02    3.275959E+01
  2.781278E+02    3.276269E+01
  2.781578E+02    3.276578E+01
  2.781878E+02    3.276887E+01
  2.782178E+02    3.277197E+01
  2.782478E+02    3.277506E+01
  2.782778E+02    3.277815E+01
  2.783078E+02    3.278125E+01
  2.783378E+02    3.278434E+01
  2.783678E+02    3.278744E+01
  2.783978E+02    3.279053E+01
  2.784278E+02    3.279363E+01
  2.784578E+02    3.279673E+01
  2.784878E+02    3.279982E+01
  2.785179E+02    3.280292E+01
  2.785479E+02    3.280602E+01
  2.785779E+02    3.280911E+01
  2.786079E+02    3.281221E+01
  2.786379E+02    3.281531E+01
  2.786679E+02    3.281841E+01
  2.786979E+02    3.282151E+01
  2.787279E+02    3.282460E+01
  2.787579E+02    3.282770E+01
  2.787879E+02    3.283080E+01
  2.788179E+02    3.283390E+01
  2.788479E+02    3.283700E+01
  2.788779E+02    3.284010E+01
  2.789079E+02    3.284320E+01
  2.789379E+02    3.284631E+01
  2.789679E+02    3.284941E+01
  2.789979E+02    3.285251E+01
  2.790279E+02    3.285561E+01
  2.790579E+02    3.285871E+01
  2.790879E+02    3.286182E+01
  2.791179E+02    3.286492E+01
  2.791479E+02    3.286802E+01
  2.791779E+02    3.287113E+01
  2.792079E+02    3.287423E+01
  2.792379E+02    3.287733E+01
  2.792679E+02    3.288044E+01
  2.792979E+02    3.288354E+01
  2.793279E+02    3.288665E+01
  2.793579E+02    3.288975E+01
  2.793879E+02    3.289286E+01
  2.794179E+02    3.289597E+01
  2.794479E+02    3.289907E+01
  2.794779E+02    3.290218E+01
  2.795080E+02    3.290529E+01
  2.795380E+02    3.290839E+01
  2.795680E+02    3.291150E+01
  2.795980E+02    3.291461E+01
  2.796280E+02    3.291772E+01
  2.796580E+02    3.292082E+01
  2.796880E+02    3.292393E+01
  2.797180E+02    3.292704E+01
  2.797480E+02    3.293015E+01
  2.797780E+02    3.293326E+01
  2.798080E+02    3.293637E+01
  2.798380E+02    3.293948E+01
  2.798680E+02    3.294259E+01
  2.798980E+02    3.294570E+01
  2.799280E+02    3.294882E+01
  2.799580E+02    3.295193E+01
  2.799880E+02    3.295504E+01
  2.800180E+02    3.295815E+01
  2.800480E+02    3.296126E+01
  2.800780E+02    3.296438E+01
  2.801080E+02    3.296749E+01
  2.801380E+02    3.297060E+01
  2.801680E+02    3.297372E+01
  2.801980E+02    3.297683E+01
  2.802280E+02    3.297995E+01
  2.802580E+02    3.298306E+01
  2.802880E+02    3.298618E+01
  2.803180E+02    3.298929E+01
  2.803480E+02    3.299241E+01
  2.803780E+02    3.299552E+01
  2.804080E+02    3.299864E+01
  2.804380E+02    3.300176E+01
  2.804680E+02    3.300487E+01
  2.804980E+02    3.300799E+01
  2.805281E+02    3.301111E+01
  2.805581E+02    3.301423E+01
  2.805881E+02    3.301734E+01
  2.806181E+02    3.302046E+01
  2.806481E+02    3.302358E+01
  2.806781E+02    3.302670E+01
  2.807081E+02    3.302982E+01
  2.807381E+02    3.303294E+01
  2.807681E+02    3.303606E+01
  2.807981E+02    3.303918E+01
  2.808281E+02    3.304230E+01
  2.808581E+02    3.304542E+01
  2.808881E+02    3.304854E+01
  2.809181E+02    3.305167E+01
  2.809481E+02    3.305479E+01
  2.809781E+02    3.305791E+01
  2.810081E+02    3.306103E+01
  2.810381E+02    3.306416E+01
  2.810681E+02    3.306728E+01
  2.810981E+02    3.307040E+01
  2.811281E+02    3.307353E+01
  2.811581E+02    3.307665E+01
  2.811881E+02    3.307977E+01
  2.812181E+02    3.308290E+01
  2.812481E+02    3.308602E+01
  2.812781E+02    3.308915E+01
  2.813081E+02    3.309228E+01
  2.813381E+02    3.309540E+01
  2.813681E+02    3.309853E+01
  2.813981E+02    3.310166E+01
  2.814281E+02    3.310478E+01
  2.814581E+02    3.310791E+01
  2.814881E+02    3.311104E+01
  2.815182E+02    3.311416E+01
  2.815482E+02    3.311729E+01
  2.815782E+02    3.312042E+01
  2.816082E+02    3.312355E+01
  2.816382E+02    3.312668E+01
  2.816682E+02    3.312981E+01
  2.816982E+02    3.313294E+01
  2.817282E+02    3.313607E+01
  2.817582E+02    3.313920E+01
  2.817882E+02    3.314233E+01
  2.818182E+02    3.314546E+01
  2.818482E+02    3.314859E+01
  2.818782E+02    3.315172E+01
  2.819082E+02    3.315486E+01
  2.819382E+02    3.315799E+01
  2.819682E+02    3.316112E+01
  2.819982E+02    3.316425E+01
  2.820282E+02    3.316739E+01
  2.820582E+02    3.317052E+01
  2.820882E+02    3.317365E+01
  2.821182E+02    3.317679E+01
  2.821482E+02    3.317992E+01
  2.821782E+02    3.318306E+01
  2.822082E+02    3.318619E+01
  2.822382E+02    3.318933E+01
  2.822682E+02    3.319246E+01
  2.822982E+02    3.319560E+01
  2.823282E+02    3.319874E+01
  2.823582E+02    3.320187E+01
  2.823882E+02    3.320501E+01
  2.824182E+02    3.320815E+01
  2.824482E+02    3.321128E+01
  2.824782E+02    3.321442E+01
  2.825083E+02    3.321756E+01
  2.825383E+02    3.322070E+01
  2.825683E+02    3.322384E+01
  2.825983E+02    3.322698E+01
  2.826283E+02    3.323012E+01
  2.826583E+02    3.323326E+01
  2.826883E+02    3.323640E+01
  2.827183E+02    3.323954E+01
  2.827483E+02    3.324268E+01
  2.827783E+02    3.324582E+01
  2.828083E+02    3.324896E+01
  2.828383E+02    3.325210E+01
  2.828683E+02    3.325524E+01
  2.828983E+02    3.325839E+01
  2.829283E+02    3.326153E+01
  2.829583E+02    3.326467E+01
  2.829883E+02    3.326781E+01
  2.830183E+02    3.327096E+01
  2.830483E+02    3.327410E+01
  2.830783E+02    3.327725E+01
  2.831083E+02    3.328039E+01
  2.831383E+02    3.328354E+01
  2.831683E+02    3.328668E+01
  2.831983E+02    3.328983E+01
  2.832283E+02    3.329297E+01
  2.832583E+02    3.329612E+01
  2.832883E+02    3.329926E+01
  2.833183E+02    3.330241E+01
  2.833483E+02    3.330556E+01
  2.833783E+02    3.330871E+01
  2.834083E+02    3.331185E+01
  2.834383E+02    3.331500E+01
  2.834683E+02    3.331815E+01
  2.834983E+02    3.332130E+01
  2.835284E+02    3.332445E+01
  2.835584E+02    3.332760E+01
  2.835884E+02    3.333074E+01
  2.836184E+02    3.333389E+01
  2.836484E+02    3.333704E+01
  2.836784E+02    3.334020E+01
  2.837084E+02    3.334335E+01
  2.837384E+02    3.334650E+01
  2.837684E+02    3.334965E+01
  2.837984E+02    3.335280E+01
  2.838284E+02    3.335595E+01
  2.838584E+02    3.335910E+01
  2.838884E+02    3.336226E+01
  2.839184E+02    3.336541E+01
  2.839484E+02    3.336856E+01
  2.839784E+02    3.337172E+01
  2.840084E+02    3.337487E+01
  2.840384E+02    3.337802E+01
  2.840684E+02    3.338118E+01
  2.840984E+02    3.338433E+01
  2.841284E+02    3.338749E+01
  2.841584E+02    3.339064E+01
  2.841884E+02    3.339380E+01
  2.842184E+02    3.339696E+01
  2.842484E+02    3.340011E+01
  2.842784E+02    3.340327E+01
  2.843084E+02    3.340643E+01
  2.843384E+02    3.340958E+01
  2.843684E+02    3.341274E+01
  2.843984E+02    3.341590E+01
  2.844284E+02    3.341906E+01
  2.844584E+02    3.342221E+01
  2.844884E+02    3.342537E+01
  2.845185E+02    3.342853E+01
  2.845485E+02    3.343169E+01
  2.845785E+02    3.343485E+01
  2.846085E+02    3.343801E+01
  2.846385E+02    3.344117E+01
  2.846685E+02    3.344433E+01
  2.846985E+02    3.344749E+01
  2.847285E+02    3.345066E+01
  2.847585E+02    3.345382E+01
  2.847885E+02    3.345698E+01
  2.848185E+02    3.346014E+01
  2.848485E+02    3.346330E+01
  2.848785E+02    3.346647E+01
  2.849085E+02    3.346963E+01
  2.849385E+02    3.347279E+01
  2.849685E+02    3.347596E+01
  2.849985E+02    3.347912E+01
  2.850285E+02    3.348229E+01
  2.850585E+02    3.348545E+01
  2.850885E+02    3.348862E+01
  2.851185E+02    3.349178E+01
  2.851485E+02    3.349495E+01
  2.851785E+02    3.349811E+01
  2.852085E+02    3.350128E+01
  2.852385E+02    3.350445E+01
  2.852685E+02    3.350761E+01
  2.852985E+02    3.351078E+01
  2.853285E+02    3.351395E+01
  2.853585E+02    3.351712E+01
  2.853885E+02    3.352028E+01
  2.854185E+02    3.352345E+01
  2.854485E+02    3.352662E+01
  2.854785E+02    3.352979E+01
  2.855086E+02    3.353296E+01
  2.855386E+02    3.353613E+01
  2.855686E+02    3.353930E+01
  2.855986E+02    3.354247E+01
  2.856286E+02    3.354564E+01
  2.856586E+02    3.354881E+01
  2.856886E+02    3.355198E+01
  2.857186E+02    3.355515E+01
  2.857486E+02    3.355833E+01
  2.857786E+02    3.356150E+01
  2.858086E+02    3.356467E+01
  2.858386E+02    3.356784E+01
  2.858686E+02    3.357102E+01
  2.858986E+02    3.357419E+01
  2.859286E+02    3.357736E+01
  2.859586E+02    3.358054E+01
  2.859886E+02    3.358371E+01
  2.860186E+02    3.358689E+01
  2.860486E+02    3.359006E+01
  2.860786E+02    3.359324E+01
  2.861086E+02    3.359641E+01
  2.861386E+02    3.359959E+01
  2.861686E+02    3.360277E+01
  2.861986E+02    3.360594E+01
  2.862286E+02    3.360912E+01
  2.862586E+02    3.361230E+01
  2.862886E+02    3.361547E+01
  2.863186E+02    3.361865E+01
  2.863486E+02    3.362183E+01
  2.863786E+02    3.362501E+01
  2.864086E+02    3.362819E+01
  2.864386E+02    3.363137E+01
  2.864686E+02    3.363455E+01
  2.864986E+02    3.363773E+01
  2.865287E+02    3.364091E+01
  2.865587E+02    3.364409E+01
  2.865887E+02    3.364727E+01
  2.866187E+02    3.365045E+01
  2.866487E+02    3.365363E+01
  2.866787E+02    3.365681E+01
  2.867087E+02    3.365999E+01
  2.867387E+02    3.366318E+01
  2.867687E+02    3.366636E+01
  2.867987E+02    3.366954E+01
  2.868287E+02    3.367272E+01
  2.868587E+02    3.367591E+01
  2.868887E+02    3.367909E+01
  2.869187E+02    3.368228E+01
  2.869487E+02    3.368546E+01
  2.869787E+02    3.368864E+01
  2.870087E+02    3.369183E+01
  2.870387E+02    3.369502E+01
  2.870687E+02    3.369820E+01
  2.870987E+02    3.370139E+01
  2.871287E+02    3.370457E+01
  2.871587E+02    3.370776E+01
  2.871887E+02    3.371095E+01
  2.872187E+02    3.371413E+01
  2.872487E+02    3.371732E+01
  2.872787E+02    3.372051E+01
  2.873087E+02    3.372370E+01
  2.873387E+02    3.372689E+01
  2.873687E+02    3.373007E+01
  2.873987E+02    3.373326E+01
  2.874287E+02    3.373645E+01
  2.874587E+02    3.373964E+01
  2.874887E+02    3.374283E+01
  2.875188E+02    3.374602E+01
  2.875488E+02    3.374921E+01
  2.875788E+02    3.375241E+01
  2.876088E+02    3.375560E+01
  2.876388E+02    3.375879E+01
  2.876688E+02    3.376198E+01
  2.876988E+02    3.376517E+01
  2.877288E+02    3.376836E+01
  2.877588E+02    3.377156E+01
  2.877888E+02    3.377475E+01
  2.878188E+02    3.377794E+01
  2.878488E+02    3.378114E+01
  2.878788E+02    3.378433E+01
  2.879088E+02    3.378753E+01
  2.879388E+02    3.379072E+01
  2.879688E+02    3.379392E+01
  2.879988E+02    3.379711E+01
  2.880288E+02    3.380031E+01
  2.880588E+02    3.380350E+01
  2.880888E+02    3.380670E+01
  2.881188E+02    3.380990E+01
  2.881488E+02    3.381309E+01
  2.881788E+02    3.381629E+01
  2.882088E+02    3.381949E+01
  2.882388E+02    3.382269E+01
  2.882688E+02    3.382588E+01
  2.882988E+02    3.382908E+01
  2.883288E+02    3.383228E+01
  2.883588E+02    3.383548E+01
  2.883888E+02    3.383868E+01
  2.884188E+02    3.384188E+01
  2.884488E+02    3.384508E+01
  2.884788E+02    3.384828E+01
  2.885089E+02    3.385148E+01
  2.885389E+02    3.385468E+01
  2.885689E+02    3.385788E+01
  2.885989E+02    3.386108E+01
  2.886289E+02    3.386429E+01
  2.886589E+02    3.386749E+01
  2.886889E+02    3.387069E+01
  2.887189E+02    3.387389E+01
  2.887489E+02    3.387710E+01
  2.887789E+02    3.388030E+01
  2.888089E+02    3.388350E+01
  2.888389E+02    3.388671E+01
  2.888689E+02    3.388991E+01
  2.888989E+02    3.389312E+01
  2.889289E+02    3.389632E+01
  2.889589E+02    3.389953E+01
  2.889889E+02    3.390273E+01
  2.890189E+02    3.390594E+01
  2.890489E+02    3.390915E+01
  2.890789E+02    3.391235E+01
  2.891089E+02    3.391556E+01
  2.891389E+02    3.391877E+01
  2.891689E+02    3.392197E+01
  2.891989E+02    3.392518E+01
  2.892289E+02    3.392839E+01
  2.892589E+02    3.393160E+01
  2.892889E+02    3.393481E+01
  2.893189E+02    3.393802E+01
  2.893489E+02    3.394123E+01
  2.893789E+02    3.394444E+01
  2.894089E+02    3.394765E+01
  2.894389E+02    3.395086E+01
  2.894689E+02    3.395407E+01
  2.894989E+02    3.395728E+01
  2.895290E+02    3.396049E+01
  2.895590E+02    3.396370E+01
  2.895890E+02    3.396691E+01
  2.896190E+02    3.397013E+01
  2.896490E+02    3.397334E+01
  2.896790E+02    3.397655E+01
  2.897090E+02    3.397976E+01
  2.897390E+02    3.398298E+01
  2.897690E+02    3.398619E+01
  2.897990E+02    3.398940E+01
  2.898290E+02    3.399262E+01
  2.898590E+02    3.399583E+01
  2.898890E+02    3.399905E+01
  2.899190E+02    3.400226E+01
  2.899490E+02    3.400548E+01
  2.899790E+02    3.400870E+01
  2.900090E+02    3.401191E+01
  2.900390E+02    3.401513E+01
  2.900690E+02    3.401835E+01
  2.900990E+02    3.402156E+01
  2.901290E+02    3.402478E+01
  2.901590E+02    3.402800E+01
  2.901890E+02    3.403122E+01
  2.902190E+02    3.403444E+01
  2.902490E+02    3.403765E+01
  2.902790E+02    3.404087E+01
  2.903090E+02    3.404409E+01
  2.903390E+02    3.404731E+01
